frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
62,0.6262626262626263,-2.168916702270508,-2.7613577842712402,selected trajectory sim 56,selected,56,54,0.34876936421668947
63,0.6363636363636364,-2.228480577468872,-2.834491491317749,selected trajectory sim 56,selected,56,54,0.34876936421668947
64,0.6464646464646465,-2.288339138031006,-2.907982110977173,selected trajectory sim 56,selected,56,54,0.34876936421668947
65,0.6565656565656566,-2.3482542037963867,-2.981541156768799,selected trajectory sim 56,selected,56,54,0.34876936421668947
66,0.6666666666666666,-2.4080989360809326,-3.055013656616211,selected trajectory sim 56,selected,56,54,0.34876936421668947
67,0.6767676767676768,-2.467712163925171,-3.1282079219818115,selected trajectory sim 56,selected,56,54,0.34876936421668947
68,0.6868686868686869,-2.527559995651245,-3.201688766479492,selected trajectory sim 56,selected,56,54,0.34876936421668947
69,0.696969696969697,-2.5872931480407715,-3.275027275085449,selected trajectory sim 56,selected,56,54,0.34876936421668947
70,0.7070707070707071,-2.6474831104278564,-3.3489274978637695,selected trajectory sim 56,selected,56,54,0.34876936421668947
71,0.7171717171717171,-2.7073440551757812,-3.4224188327789307,selected trajectory sim 56,selected,56,54,0.34876936421668947
72,0.7272727272727273,-2.7672693729400635,-3.496000051498413,selected trajectory sim 56,selected,56,54,0.34876936421668947
73,0.7373737373737373,-2.827263593673706,-3.56965970993042,selected trajectory sim 56,selected,56,54,0.34876936421668947
74,0.7474747474747475,-2.8874928951263428,-3.6436073780059814,selected trajectory sim 56,selected,56,54,0.34876936421668947
75,0.7575757575757576,-2.9474387168884277,-3.717209815979004,selected trajectory sim 56,selected,56,54,0.34876936421668947
76,0.7676767676767676,-3.007882833480835,-3.791419267654419,selected trajectory sim 56,selected,56,54,0.34876936421668947
77,0.7777777777777778,-3.0680532455444336,-3.8653008937835693,selected trajectory sim 56,selected,56,54,0.34876936421668947
78,0.7878787878787878,-3.128131628036499,-3.939068078994751,selected trajectory sim 56,selected,56,54,0.34876936421668947
79,0.797979797979798,-3.188586950302124,-4.013296127319336,selected trajectory sim 56,selected,56,54,0.34876936421668947
80,0.8080808080808081,-3.248812198638916,-4.087242603302002,selected trajectory sim 56,selected,56,54,0.34876936421668947
81,0.8181818181818182,-3.309389591217041,-4.161620616912842,selected trajectory sim 56,selected,56,54,0.34876936421668947
82,0.8282828282828283,-3.3695461750030518,-4.2354841232299805,selected trajectory sim 56,selected,56,54,0.34876936421668947
83,0.8383838383838383,-3.429828405380249,-4.309506416320801,selected trajectory sim 56,selected,56,54,0.34876936421668947
84,0.8484848484848485,-3.4902234077453613,-4.383655548095703,selected trajectory sim 56,selected,56,54,0.34876936421668947
85,0.8585858585858586,-3.550591230392456,-4.4577836990356445,selected trajectory sim 56,selected,56,54,0.34876936421668947
86,0.8686868686868687,-3.6108901500701904,-4.531822204589844,selected trajectory sim 56,selected,56,54,0.34876936421668947
87,0.8787878787878788,-3.671208381652832,-4.605883598327637,selected trajectory sim 56,selected,56,54,0.34876936421668947
88,0.8888888888888888,-3.731510877609253,-4.679927349090576,selected trajectory sim 56,selected,56,54,0.34876936421668947
89,0.898989898989899,-3.791856527328491,-4.754025936126709,selected trajectory sim 56,selected,56,54,0.34876936421668947
90,0.9090909090909091,-3.85221266746521,-4.8281354904174805,selected trajectory sim 56,selected,56,54,0.34876936421668947
91,0.9191919191919192,-3.9127914905548096,-4.902522087097168,selected trajectory sim 56,selected,56,54,0.34876936421668947
92,0.9292929292929293,-3.9733569622039795,-4.976892948150635,selected trajectory sim 56,selected,56,54,0.34876936421668947
93,0.9393939393939394,-4.033929347991943,-5.051269054412842,selected trajectory sim 56,selected,56,54,0.34876936421668947
94,0.9494949494949495,-4.094637870788574,-5.1258158683776855,selected trajectory sim 56,selected,56,54,0.34876936421668947
95,0.9595959595959596,-4.155305862426758,-5.200311183929443,selected trajectory sim 56,selected,56,54,0.34876936421668947
96,0.9696969696969697,-4.216227054595947,-5.275119781494141,selected trajectory sim 56,selected,56,54,0.34876936421668947
97,0.9797979797979798,-4.276947498321533,-5.349677085876465,selected trajectory sim 56,selected,56,54,0.34876936421668947
98,0.98989898989899,-4.337681293487549,-5.424255847930908,selected trajectory sim 56,selected,56,54,0.34876936421668947
99,1.0,-4.398383617401123,-5.49879789352417,selected trajectory sim 56,selected,56,54,0.34876936421668947
0,0.0,1.6090837717056274,1.8082547187805176,selected trajectory sim 56,selected,56,55,0.20504416643351053
1,0.010101010101010102,1.5502877235412598,1.7361304759979248,selected trajectory sim 56,selected,56,55,0.20504416643351053
2,0.020202020202020204,1.4934563636779785,1.6664252281188965,selected trajectory sim 56,selected,56,55,0.20504416643351053
3,0.030303030303030304,1.4369785785675049,1.5971486568450928,selected trajectory sim 56,selected,56,55,0.20504416643351053
4,0.04040404040404041,1.381408452987671,1.5289872884750366,selected trajectory sim 56,selected,56,55,0.20504416643351053
5,0.050505050505050504,1.325711965560913,1.4606636762619019,selected trajectory sim 56,selected,56,55,0.20504416643351053
6,0.06060606060606061,1.2696495056152344,1.3918994665145874,selected trajectory sim 56,selected,56,55,0.20504416643351053
7,0.0707070707070707,1.2135735750198364,1.3231077194213867,selected trajectory sim 56,selected,56,55,0.20504416643351053
8,0.08080808080808081,1.158167839050293,1.2551438808441162,selected trajectory sim 56,selected,56,55,0.20504416643351053
9,0.09090909090909091,1.1023504734039307,1.1866658926010132,selected trajectory sim 56,selected,56,55,0.20504416643351053
10,0.10101010101010101,1.0462309122085571,1.1178267002105713,selected trajectory sim 56,selected,56,55,0.20504416643351053
11,0.1111111111111111,0.9905393719673157,1.049505591392517,selected trajectory sim 56,selected,56,55,0.20504416643351053
12,0.12121212121212122,0.9347928762435913,0.9811239838600159,selected trajectory sim 56,selected,56,55,0.20504416643351053
13,0.13131313131313133,0.8785526752471924,0.9121258854866028,selected trajectory sim 56,selected,56,55,0.20504416643351053
14,0.1414141414141414,0.8225946426391602,0.8434778451919556,selected trajectory sim 56,selected,56,55,0.20504416643351053
15,0.15151515151515152,0.7672141194343567,0.775538980960846,selected trajectory sim 56,selected,56,55,0.20504416643351053
16,0.16161616161616163,0.7110834717750549,0.7066839933395386,selected trajectory sim 56,selected,56,55,0.20504416643351053
17,0.1717171717171717,0.6549988389015198,0.6378763914108276,selected trajectory sim 56,selected,56,55,0.20504416643351053
18,0.18181818181818182,0.5990201830863953,0.5692015886306763,selected trajectory sim 56,selected,56,55,0.20504416643351053
19,0.1919191919191919,0.5433703660964966,0.5009328126907349,selected trajectory sim 56,selected,56,55,0.20504416643351053
20,0.20202020202020202,0.48747310042381287,0.43236011266708374,selected trajectory sim 56,selected,56,55,0.20504416643351053
21,0.21212121212121213,0.4314301609992981,0.36360183358192444,selected trajectory sim 56,selected,56,55,0.20504416643351053
22,0.2222222222222222,0.3754580020904541,0.29493600130081177,selected trajectory sim 56,selected,56,55,0.20504416643351053
23,0.23232323232323232,0.3193199038505554,0.22606651484966278,selected trajectory sim 56,selected,56,55,0.20504416643351053
24,0.24242424242424243,0.26274046301841736,0.15665403008460999,selected trajectory sim 56,selected,56,55,0.20504416643351053
25,0.25252525252525254,0.2071448117494583,0.08844397962093353,selected trajectory sim 56,selected,56,55,0.20504416643351053
26,0.26262626262626265,0.1512846052646637,0.019912097603082657,selected trajectory sim 56,selected,56,55,0.20504416643351053
27,0.2727272727272727,0.09487994015216827,-0.049290355294942856,selected trajectory sim 56,selected,56,55,0.20504416643351053
28,0.2828282828282828,0.03886081278324127,-0.11801627278327942,selected trajectory sim 56,selected,56,55,0.20504416643351053
29,0.29292929292929293,-0.016812892630696297,-0.18632428348064423,selected trajectory sim 56,selected,56,55,0.20504416643351053
30,0.30303030303030304,-0.0730995461344719,-0.2553759515285492,selected trajectory sim 56,selected,56,55,0.20504416643351053
31,0.31313131313131315,-0.12961551547050476,-0.3247169852256775,selected trajectory sim 56,selected,56,55,0.20504416643351053
32,0.32323232323232326,-0.18577104806900024,-0.3936143219470978,selected trajectory sim 56,selected,56,55,0.20504416643351053
33,0.3333333333333333,-0.2413720339536667,-0.461832731962204,selected trajectory sim 56,selected,56,55,0.20504416643351053
34,0.3434343434343434,-0.297672837972641,-0.5309076905250549,selected trajectory sim 56,selected,56,55,0.20504416643351053
35,0.35353535353535354,-0.3540595769882202,-0.6000906229019165,selected trajectory sim 56,selected,56,55,0.20504416643351053
36,0.36363636363636365,-0.41011953353881836,-0.668877899646759,selected trajectory sim 56,selected,56,55,0.20504416643351053
37,0.37373737373737376,-0.46604809165000916,-0.73749178647995,selected trajectory sim 56,selected,56,55,0.20504416643351053
38,0.3838383838383838,-0.5224372148513794,-0.8066784739494324,selected trajectory sim 56,selected,56,55,0.20504416643351053
39,0.3939393939393939,-0.5788868069648743,-0.8759397864341736,selected trajectory sim 56,selected,56,55,0.20504416643351053
40,0.40404040404040403,-0.6349626183509827,-0.9447419047355652,selected trajectory sim 56,selected,56,55,0.20504416643351053
41,0.41414141414141414,-0.6910326480865479,-1.0135371685028076,selected trajectory sim 56,selected,56,55,0.20504416643351053
42,0.42424242424242425,-0.7474178075790405,-1.0827183723449707,selected trajectory sim 56,selected,56,55,0.20504416643351053
43,0.43434343434343436,-0.8041194677352905,-1.152295470237732,selected trajectory sim 56,selected,56,55,0.20504416643351053
44,0.4444444444444444,-0.8598465919494629,-1.2206639051437378,selected trajectory sim 56,selected,56,55,0.20504416643351053
45,0.45454545454545453,-0.9164105653762817,-1.2900718450546265,selected trajectory sim 56,selected,56,55,0.20504416643351053
46,0.46464646464646464,-0.9729624390602112,-1.359459400177002,selected trajectory sim 56,selected,56,55,0.20504416643351053
47,0.47474747474747475,-1.0290007591247559,-1.428222894668579,selected trajectory sim 56,selected,56,55,0.20504416643351053
48,0.48484848484848486,-1.0853174924850464,-1.4973232746124268,selected trajectory sim 56,selected,56,55,0.20504416643351053
49,0.494949494949495,-1.1420621871948242,-1.5669504404067993,selected trajectory sim 56,selected,56,55,0.20504416643351053
50,0.5050505050505051,-1.198533296585083,-1.6362388134002686,selected trajectory sim 56,selected,56,55,0.20504416643351053
51,0.5151515151515151,-1.2544955015182495,-1.7049062252044678,selected trajectory sim 56,selected,56,55,0.20504416643351053
52,0.5252525252525253,-1.3109686374664307,-1.7742010354995728,selected trajectory sim 56,selected,56,55,0.20504416643351053
53,0.5353535353535354,-1.367712378501892,-1.84383225440979,selected trajectory sim 56,selected,56,55,0.20504416643351053
54,0.5454545454545454,-1.4240379333496094,-1.9129440784454346,selected trajectory sim 56,selected,56,55,0.20504416643351053
55,0.5555555555555556,-1.480201005935669,-1.981863260269165,selected trajectory sim 56,selected,56,55,0.20504416643351053
56,0.5656565656565656,-1.5367921590805054,-2.0513062477111816,selected trajectory sim 56,selected,56,55,0.20504416643351053
57,0.5757575757575758,-1.593656063079834,-2.1210858821868896,selected trajectory sim 56,selected,56,55,0.20504416643351053
58,0.5858585858585859,-1.6502511501312256,-2.19053053855896,selected trajectory sim 56,selected,56,55,0.20504416643351053
59,0.5959595959595959,-1.7063122987747192,-2.2593209743499756,selected trajectory sim 56,selected,56,55,0.20504416643351053
60,0.6060606060606061,-1.7629926204681396,-2.32887601852417,selected trajectory sim 56,selected,56,55,0.20504416643351053
61,0.6161616161616161,-1.8200128078460693,-2.39884352684021,selected trajectory sim 56,selected,56,55,0.20504416643351053
62,0.6262626262626263,-1.876350998878479,-2.467980146408081,selected trajectory sim 56,selected,56,55,0.20504416643351053
63,0.6363636363636364,-1.932546854019165,-2.5369393825531006,selected trajectory sim 56,selected,56,55,0.20504416643351053
64,0.6464646464646465,-1.9897069931030273,-2.6070804595947266,selected trajectory sim 56,selected,56,55,0.20504416643351053
65,0.6565656565656566,-2.0461809635162354,-2.6763839721679688,selected trajectory sim 56,selected,56,55,0.20504416643351053
66,0.6666666666666666,-2.102497100830078,-2.7454895973205566,selected trajectory sim 56,selected,56,55,0.20504416643351053
67,0.6767676767676768,-2.159209728240967,-2.8150832653045654,selected trajectory sim 56,selected,56,55,0.20504416643351053
68,0.6868686868686869,-2.216334104537964,-2.8851821422576904,selected trajectory sim 56,selected,56,55,0.20504416643351053
69,0.696969696969697,-2.2727835178375244,-2.9544577598571777,selected trajectory sim 56,selected,56,55,0.20504416643351053
70,0.7070707070707071,-2.329272985458374,-3.0237817764282227,selected trajectory sim 56,selected,56,55,0.20504416643351053
71,0.7171717171717171,-2.3861801624298096,-3.093616247177124,selected trajectory sim 56,selected,56,55,0.20504416643351053
72,0.7272727272727273,-2.4431211948394775,-3.163496971130371,selected trajectory sim 56,selected,56,55,0.20504416643351053
73,0.7373737373737373,-2.4996609687805176,-3.232877254486084,selected trajectory sim 56,selected,56,55,0.20504416643351053
74,0.7474747474747475,-2.5560615062713623,-3.3020968437194824,selected trajectory sim 56,selected,56,55,0.20504416643351053
75,0.7575757575757576,-2.613079071044922,-3.3720672130584717,selected trajectory sim 56,selected,56,55,0.20504416643351053
76,0.7676767676767676,-2.6703975200653076,-3.442409038543701,selected trajectory sim 56,selected,56,55,0.20504416643351053
77,0.7777777777777778,-2.72684907913208,-3.5116896629333496,selected trajectory sim 56,selected,56,55,0.20504416643351053
78,0.7878787878787878,-2.7834932804107666,-3.581202983856201,selected trajectory sim 56,selected,56,55,0.20504416643351053
79,0.797979797979798,-2.840665340423584,-3.6513659954071045,selected trajectory sim 56,selected,56,55,0.20504416643351053
80,0.8080808080808081,-2.8976120948791504,-3.721257448196411,selected trajectory sim 56,selected,56,55,0.20504416643351053
81,0.8181818181818182,-2.954028844833374,-3.7904999256134033,selected trajectory sim 56,selected,56,55,0.20504416643351053
82,0.8282828282828283,-3.0106124877929688,-3.8599417209625244,selected trajectory sim 56,selected,56,55,0.20504416643351053
83,0.8383838383838383,-3.068065643310547,-3.9304516315460205,selected trajectory sim 56,selected,56,55,0.20504416643351053
