dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,pc1,case,latent_dim,pc1_formula,z1
dePablo CV2,test,57,68,0.5964912280701754,-0.05965864401447223,-0.06735705102337672,-1.153925895690918,0.4073624398739622,middle,2,0.038*z0 + 0.999*z1,-1.8144067525863647
dePablo CV2,test,57,69,0.6052631578947368,-0.059879543287677604,-0.06735705102337672,-1.2183929681777954,0.45270417207235447,middle,2,0.038*z0 + 0.999*z1,-1.7666027545928955
dePablo CV2,test,57,70,0.6140350877192983,-0.06007931110890378,-0.06735705102337672,-1.2832112312316895,0.4982472192194817,middle,2,0.038*z0 + 0.999*z1,-1.7185840606689453
dePablo CV2,test,57,71,0.6228070175438597,-0.0602663773880552,-0.06735705102337672,-1.34709894657135,0.5430162232720132,middle,2,0.038*z0 + 0.999*z1,-1.671375036239624
dePablo CV2,test,57,72,0.631578947368421,-0.06051984519042914,-0.06735705102337672,-1.4123404026031494,0.5888454298333613,middle,2,0.038*z0 + 0.999*z1,-1.623054027557373
dePablo CV2,test,57,73,0.6403508771929824,-0.06072506667448199,-0.06735705102337672,-1.4775478839874268,0.6346812767596479,middle,2,0.038*z0 + 0.999*z1,-1.5747276544570923
dePablo CV2,test,57,74,0.6491228070175439,-0.06086252628992274,-0.06735705102337672,-1.5416946411132812,0.6796971178278438,middle,2,0.038*z0 + 0.999*z1,-1.5272618532180786
dePablo CV2,test,57,75,0.6578947368421053,-0.061030051488311726,-0.06735705102337672,-1.6065963506698608,0.7252403572108772,middle,2,0.038*z0 + 0.999*z1,-1.479239821434021
dePablo CV2,test,57,76,0.6666666666666666,-0.06123368169182589,-0.06735705102337672,-1.6706180572509766,0.7702373219834899,middle,2,0.038*z0 + 0.999*z1,-1.4317976236343384
dePablo CV2,test,57,77,0.6754385964912281,-0.0614433562547753,-0.06735705102337672,-1.736403226852417,0.8163630387862659,middle,2,0.038*z0 + 0.999*z1,-1.3831593990325928
dePablo CV2,test,57,78,0.6842105263157895,-0.06168657514708504,-0.06735705102337672,-1.8006864786148071,0.8614647496485459,middle,2,0.038*z0 + 0.999*z1,-1.3356025218963623
dePablo CV2,test,57,79,0.6929824561403509,-0.06185259908196011,-0.06735705102337672,-1.8651753664016724,0.9068387767734989,middle,2,0.038*z0 + 0.999*z1,-1.287765383720398
dePablo CV2,test,57,80,0.7017543859649122,-0.06197015484181531,-0.06735705102337672,-1.9296083450317383,0.9521479618047763,middle,2,0.038*z0 + 0.999*z1,-1.2399952411651611
dePablo CV2,test,57,81,0.7105263157894737,-0.06216159108317266,-0.06735705102337672,-1.9940826892852783,0.9973761325124357,middle,2,0.038*z0 + 0.999*z1,-1.1923046112060547
dePablo CV2,test,57,82,0.7192982456140351,-0.062361397375355475,-0.06735705102337672,-2.058783531188965,1.0428036441078772,middle,2,0.038*z0 + 0.999*z1,-1.1444059610366821
dePablo CV2,test,57,83,0.7280701754385965,-0.06258900552236979,-0.06735705102337672,-2.1242198944091797,1.0887740574089562,middle,2,0.038*z0 + 0.999*z1,-1.0959362983703613
dePablo CV2,test,57,84,0.7368421052631579,-0.06273041584687972,-0.06735705102337672,-2.188689708709717,1.134181919655598,middle,2,0.038*z0 + 0.999*z1,-1.0480660200119019
dePablo CV2,test,57,85,0.7456140350877193,-0.06286731855878985,-0.06735705102337672,-2.253169059753418,1.179397751049739,middle,2,0.038*z0 + 0.999*z1,-1.0003875494003296
dePablo CV2,test,57,86,0.7543859649122807,-0.06304496548292804,-0.06735705102337672,-2.3180322647094727,1.2249780591023767,middle,2,0.038*z0 + 0.999*z1,-0.9523298740386963
dePablo CV2,test,57,87,0.7631578947368421,-0.06325464158367146,-0.06735705102337672,-2.383655071258545,1.2710780854902675,middle,2,0.038*z0 + 0.999*z1,-0.9037234783172607
dePablo CV2,test,57,88,0.7719298245614035,-0.06340793328551804,-0.06735705102337672,-2.4482221603393555,1.3163955012638737,middle,2,0.038*z0 + 0.999*z1,-0.855940043926239
dePablo CV2,test,57,89,0.7807017543859649,-0.06357801363029916,-0.06735705102337672,-2.5127081871032715,1.3617848841176716,middle,2,0.038*z0 + 0.999*z1,-0.8080876469612122
dePablo CV2,test,57,90,0.7894736842105263,-0.06369638728924863,-0.06735705102337672,-2.576937675476074,1.4069121472603987,middle,2,0.038*z0 + 0.999*z1,-0.7605072259902954
dePablo CV2,test,57,91,0.7982456140350878,-0.06389744433733807,-0.06735705102337672,-2.6424856185913086,1.4529338101223779,middle,2,0.038*z0 + 0.999*z1,-0.7119820713996887
dePablo CV2,test,57,92,0.8070175438596491,-0.06412022906310863,-0.06735705102337672,-2.707242012023926,1.4985451232837586,middle,2,0.038*z0 + 0.999*z1,-0.6638973951339722
dePablo CV2,test,57,93,0.8157894736842105,-0.06427030913012222,-0.06735705102337672,-2.772371292114258,1.5443001116712074,middle,2,0.038*z0 + 0.999*z1,-0.6156548857688904
dePablo CV2,test,57,94,0.8245614035087719,-0.06439590078581549,-0.06735705102337672,-2.8370509147644043,1.5898262239205978,middle,2,0.038*z0 + 0.999*z1,-0.5676583647727966
dePablo CV2,test,57,95,0.8333333333333334,-0.06448961207139238,-0.06735705102337672,-2.9017481803894043,1.6351879347120635,middle,2,0.038*z0 + 0.999*z1,-0.5198256969451904
dePablo CV2,test,57,96,0.8421052631578947,-0.06468579196915586,-0.06735705102337672,-2.967480182647705,1.6816102197902931,middle,2,0.038*z0 + 0.999*z1,-0.47089269757270813
dePablo CV2,test,57,97,0.8508771929824561,-0.06485622122356703,-0.06735705102337672,-3.031752586364746,1.7265698065863375,middle,2,0.038*z0 + 0.999*z1,-0.42347845435142517
dePablo CV2,test,57,98,0.8596491228070176,-0.06502494241957843,-0.06735705102337672,-3.0973052978515625,1.772702850104225,middle,2,0.038*z0 + 0.999*z1,-0.3748416602611542
dePablo CV2,test,57,99,0.868421052631579,-0.06513869528101057,-0.06735705102337672,-3.160999298095703,1.8175745103124703,middle,2,0.038*z0 + 0.999*z1,-0.3275372087955475
dePablo CV2,test,57,100,0.8771929824561403,-0.06531983290275303,-0.06735705102337672,-3.2266950607299805,1.8636545750796554,middle,2,0.038*z0 + 0.999*z1,-0.278948038816452
dePablo CV2,test,57,101,0.8859649122807017,-0.06549772018365628,-0.06735705102337672,-3.2915515899658203,1.9094009561586982,middle,2,0.038*z0 + 0.999*z1,-0.23072442412376404
dePablo CV2,test,57,102,0.8947368421052632,-0.06566368989874095,-0.06735705102337672,-3.356602668762207,1.95515075996549,middle,2,0.038*z0 + 0.999*z1,-0.1824900507926941
dePablo CV2,test,57,103,0.9035087719298246,-0.06578523726929987,-0.06735705102337672,-3.4212093353271484,2.000491045936718,middle,2,0.038*z0 + 0.999*z1,-0.13468223810195923
dePablo CV2,test,57,104,0.9122807017543859,-0.06591954082104981,-0.06735705102337672,-3.4863638877868652,2.0463908016416705,middle,2,0.038*z0 + 0.999*z1,-0.08629390597343445
dePablo CV2,test,57,105,0.9210526315789473,-0.0660614767042618,-0.06735705102337672,-3.5516605377197266,2.0922986510309567,middle,2,0.038*z0 + 0.999*z1,-0.037892118096351624
dePablo CV2,test,57,106,0.9298245614035088,-0.06624986123305782,-0.06735705102337672,-3.617380142211914,2.138529552796777,middle,2,0.038*z0 + 0.999*z1,0.010848894715309143
dePablo CV2,test,57,107,0.9385964912280702,-0.06637539741256923,-0.06735705102337672,-3.6815171241760254,2.1836117645974435,middle,2,0.038*z0 + 0.999*z1,0.058380745351314545
dePablo CV2,test,57,108,0.9473684210526315,-0.06651379554560627,-0.06735705102337672,-3.745819091796875,2.228818962686688,middle,2,0.038*z0 + 0.999*z1,0.10604389011859894
dePablo CV2,test,57,109,0.956140350877193,-0.06664180276381909,-0.06735705102337672,-3.8116159439086914,2.2750749341072565,middle,2,0.038*z0 + 0.999*z1,0.15481290221214294
dePablo CV2,test,57,110,0.9649122807017544,-0.0667956934867391,-0.06735705102337672,-3.876650810241699,2.3209617761528243,middle,2,0.038*z0 + 0.999*z1,0.20318379998207092
dePablo CV2,test,57,111,0.9736842105263158,-0.06695387343626516,-0.06735705102337672,-3.941978931427002,2.366867233948333,middle,2,0.038*z0 + 0.999*z1,0.25158438086509705
dePablo CV2,test,57,112,0.9824561403508771,-0.06707485982290402,-0.06735705102337672,-4.006618976593018,2.412349658960838,middle,2,0.038*z0 + 0.999*z1,0.29953569173812866
dePablo CV2,test,57,113,0.9912280701754386,-0.06721766215077585,-0.06735705102337672,-4.07108211517334,2.457790204364272,middle,2,0.038*z0 + 0.999*z1,0.34743842482566833
dePablo CV2,test,57,114,1.0,-0.06735705102337672,-0.06735705102337672,-4.136786937713623,2.503935029505834,middle,2,0.038*z0 + 0.999*z1,0.3960927426815033
