target,descriptor,mse_increase_when_permuted,mse_increase_std,target_r2
final_axis_p_ratio,top_bottom_degree_asymmetry,0.0005792310120087448,0.0003022064102852289,0.9931871434821683
final_axis_p_ratio,hessian_lambda1,6.053522801534268e-05,0.00011121461316113731,0.9931871434821683
final_axis_p_ratio,hessian_lambda2,0.0,0.0,0.9931871434821683
final_axis_p_ratio,hessian_lambda3,0.004464690094478116,0.0010210901308151193,0.9931871434821683
final_axis_p_ratio,hessian_lambda4,0.0014769444359064026,0.0005207408058072967,0.9931871434821683
final_axis_p_ratio,hessian_lambda5,0.004240250066973801,0.000976283925033774,0.9931871434821683
final_axis_p_ratio,hessian_lambda6,0.004519600161452782,0.0010584719592697336,0.9931871434821683
final_axis_p_ratio,hessian_lambda7,0.0013755132962395143,0.0005512910517053735,0.9931871434821683
final_axis_p_ratio,hessian_lambda8,0.06449183464939455,0.0076197089368468555,0.9931871434821683
final_axis_p_ratio,hessian_lambda9,0.005039124304904555,0.0011494146247234048,0.9931871434821683
final_axis_p_ratio,hessian_lambda10,0.4786296869141851,0.06368222534971853,0.9931871434821683
final_axis_p_ratio,hessian_lambda11,0.10501385051502628,0.013613485601239915,0.9931871434821683
final_axis_p_ratio,hessian_lambda12,0.256073444813277,0.02735238308845521,0.9931871434821683
final_axis_p_ratio,hessian_mode5_participation,7.441009073143358e-06,5.2199629086854305e-05,0.9931871434821683
final_axis_p_ratio,hessian_mode5_x_fraction,0.0018226889805764853,0.0006947049419158114,0.9931871434821683
final_axis_p_ratio,hessian_mode6_participation,0.005220148426593355,0.0011556365542672647,0.9931871434821683
final_axis_p_ratio,hessian_mode6_x_fraction,0.006133972441781857,0.0012248961206456194,0.9931871434821683
final_axis_p_ratio,hessian_gap_6_5,0.0008849654515697626,0.00038957856070761376,0.9931871434821683
slope_axis_p_ratio,node_count,2.507723494339371,0.3127311668259576,0.957184302716918
slope_axis_p_ratio,edge_count,2.7256865890945168,0.3455951818271857,0.957184302716918
slope_axis_p_ratio,edge_density,1.4666474509885528,0.1835749830140411,0.957184302716918
slope_axis_p_ratio,mean_degree,0.10848690414577018,0.01591462285948167,0.957184302716918
slope_axis_p_ratio,std_degree,0.029619050121590693,0.00643362940857666,0.957184302716918
slope_axis_p_ratio,max_degree,0.00301428926459354,0.00190980927450265,0.957184302716918
slope_axis_p_ratio,min_degree,0.013061826999293756,0.004212049851655074,0.957184302716918
slope_axis_p_ratio,x_span0,1.0562004550850523,0.11841285373280155,0.957184302716918
slope_axis_p_ratio,y_span0,5.234892392470885,0.5814771788302903,0.957184302716918
slope_axis_p_ratio,aspect_ratio0,0.0002761507660525216,0.0007278890652949038,0.957184302716918
slope_axis_p_ratio,x_center0,0.0014921943255280937,0.0014155937367942729,0.957184302716918
slope_axis_p_ratio,y_center0,0.0019485010460149254,0.001497740344693387,0.957184302716918
slope_axis_p_ratio,edge_len_mean,0.9160860897654763,0.10600326002252067,0.957184302716918
slope_axis_p_ratio,edge_len_std,1.5519168859091141,0.1537280778086,0.957184302716918
slope_axis_p_ratio,edge_len_min,0.39768589318293346,0.05732395567847093,0.957184302716918
slope_axis_p_ratio,edge_len_max,0.0007480466095480646,0.0010733321641617185,0.957184302716918
slope_axis_p_ratio,stiffness_mean,0.15104146263937301,0.02514116232774408,0.957184302716918
slope_axis_p_ratio,stiffness_std,1.6471605955268833,0.18703488315487735,0.957184302716918
slope_axis_p_ratio,stiffness_min,0.005187179211847209,0.0027975510104250685,0.957184302716918
slope_axis_p_ratio,stiffness_max,0.03798686651400725,0.007722979272608284,0.957184302716918
slope_axis_p_ratio,left_mean_degree,0.008967686633008832,0.0033532882028401343,0.957184302716918
slope_axis_p_ratio,right_mean_degree,0.007617055551736965,0.003196997525822515,0.957184302716918
slope_axis_p_ratio,top_mean_degree,0.03195202001445127,0.0075042695310451185,0.957184302716918
slope_axis_p_ratio,bottom_mean_degree,0.011774985329428219,0.003778972754757247,0.957184302716918
slope_axis_p_ratio,left_right_degree_asymmetry,0.00027909416045275007,0.0005102021500860606,0.957184302716918
slope_axis_p_ratio,top_bottom_degree_asymmetry,0.0021709322678489865,0.0013861358425108642,0.957184302716918
slope_axis_p_ratio,hessian_lambda1,0.0025708689160551497,0.0016713493395318136,0.957184302716918
slope_axis_p_ratio,hessian_lambda2,0.0,0.0,0.957184302716918
slope_axis_p_ratio,hessian_lambda3,0.03776165761953375,0.008719518329566819,0.957184302716918
slope_axis_p_ratio,hessian_lambda4,0.021278094280605717,0.006059805998601107,0.957184302716918
slope_axis_p_ratio,hessian_lambda5,0.0327952530802313,0.007454981326250937,0.957184302716918
slope_axis_p_ratio,hessian_lambda6,0.03443648605575156,0.008275808688524254,0.957184302716918
slope_axis_p_ratio,hessian_lambda7,0.03478538202232803,0.006951238574639074,0.957184302716918
slope_axis_p_ratio,hessian_lambda8,0.030542375087630316,0.005781599892907014,0.957184302716918
slope_axis_p_ratio,hessian_lambda9,0.017365413454858702,0.005650098887459587,0.957184302716918
slope_axis_p_ratio,hessian_lambda10,2.5872214739738792,0.32671584727450553,0.957184302716918
slope_axis_p_ratio,hessian_lambda11,0.22355665543057845,0.03233802540861063,0.957184302716918
slope_axis_p_ratio,hessian_lambda12,0.09355750474042879,0.014101311599902298,0.957184302716918
slope_axis_p_ratio,hessian_mode5_participation,0.013536056679983652,0.0037249849041761504,0.957184302716918
slope_axis_p_ratio,hessian_mode5_x_fraction,0.01702759211300814,0.004994538759284335,0.957184302716918
slope_axis_p_ratio,hessian_mode6_participation,0.002235511212412913,0.0019614225520365237,0.957184302716918
slope_axis_p_ratio,hessian_mode6_x_fraction,0.02316607581411602,0.005431685066620726,0.957184302716918
slope_axis_p_ratio,hessian_gap_6_5,0.0034399477949439644,0.0021435872529875196,0.957184302716918
range_axis_p_ratio,node_count,1.4939237607434555,0.21890285407605925,0.6791043409054709
