target,descriptor,standardized_weight,target_r2
final_axis_x_compression,edge_len_min,0.027705038621278648,0.7192742299935938
final_axis_x_compression,edge_len_max,0.5727409298653766,0.7192742299935938
final_axis_x_compression,stiffness_mean,-0.023934932438460572,0.7192742299935938
final_axis_x_compression,stiffness_std,0.18342154403425112,0.7192742299935938
final_axis_x_compression,stiffness_min,0.3350964858136305,0.7192742299935938
final_axis_x_compression,stiffness_max,-0.5410407938147572,0.7192742299935938
final_axis_x_compression,left_mean_degree,0.09414895994220165,0.7192742299935938
final_axis_x_compression,right_mean_degree,0.16468158210164255,0.7192742299935938
final_axis_x_compression,top_mean_degree,0.07253809979135611,0.7192742299935938
final_axis_x_compression,bottom_mean_degree,0.06654835338404239,0.7192742299935938
final_axis_x_compression,left_right_degree_asymmetry,0.028557448421903633,0.7192742299935938
final_axis_x_compression,top_bottom_degree_asymmetry,0.0028726345034781175,0.7192742299935938
final_axis_x_compression,hessian_lambda1,0.12448753781951782,0.7192742299935938
final_axis_x_compression,hessian_lambda2,1.3779803020334279e-13,0.7192742299935938
final_axis_x_compression,hessian_lambda3,-0.3748787831823952,0.7192742299935938
final_axis_x_compression,hessian_lambda4,0.35056799938057814,0.7192742299935938
final_axis_x_compression,hessian_lambda5,-0.3697792010434445,0.7192742299935938
final_axis_x_compression,hessian_lambda6,-0.39108513456035504,0.7192742299935938
final_axis_x_compression,hessian_lambda7,-0.20420167424773197,0.7192742299935938
final_axis_x_compression,hessian_lambda8,-0.7346003910779937,0.7192742299935938
final_axis_x_compression,hessian_lambda9,-0.5562815746610094,0.7192742299935938
final_axis_x_compression,hessian_lambda10,2.9139876639558704,0.7192742299935938
final_axis_x_compression,hessian_lambda11,0.4042956634783002,0.7192742299935938
final_axis_x_compression,hessian_lambda12,-0.05430270425371887,0.7192742299935938
final_axis_x_compression,hessian_mode5_participation,0.15526955138225046,0.7192742299935938
final_axis_x_compression,hessian_mode5_x_fraction,-0.14461392229350778,0.7192742299935938
final_axis_x_compression,hessian_mode6_participation,-0.2850512180994237,0.7192742299935938
final_axis_x_compression,hessian_mode6_x_fraction,-0.15020230902218654,0.7192742299935938
final_axis_x_compression,hessian_gap_6_5,-0.19690187604430381,0.7192742299935938
slope_axis_x_compression,node_count,-1.3379238313672197,0.9523644541400728
slope_axis_x_compression,edge_count,1.2121775253494471,0.9523644541400728
slope_axis_x_compression,edge_density,-0.3759889377006526,0.9523644541400728
slope_axis_x_compression,mean_degree,-0.0961878333496715,0.9523644541400728
slope_axis_x_compression,std_degree,-0.09431308427129168,0.9523644541400728
slope_axis_x_compression,max_degree,0.06613583540705384,0.9523644541400728
slope_axis_x_compression,min_degree,0.0077646743006471106,0.9523644541400728
slope_axis_x_compression,x_span0,0.21154654045202415,0.9523644541400728
slope_axis_x_compression,y_span0,0.1808841869051798,0.9523644541400728
slope_axis_x_compression,aspect_ratio0,0.0601976792967321,0.9523644541400728
