latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,1,1,2,val,z0,near_zero_stiffness_edge_count,0.18082077039433347,0.03269615100600026,25
2,1,1,2,val,z0,near_zero_stiffness_edge_fraction,0.11681146609239929,0.013644918610655747,25
2,1,1,2,val,z0,horizontal_stiffness,0.19081963903417642,0.03641213464113339,25
2,1,1,2,val,z0,vertical_stiffness,0.322473029022352,0.10398885444685066,25
2,1,1,2,val,z0,diagonal_stiffness,-0.19658428459603358,0.038645380950134325,25
2,1,1,2,val,z0,vertical_minus_horizontal_stiffness,0.16596242816215406,0.027543527561478147,25
2,1,1,2,val,z0,vertical_over_horizontal_stiffness,0.07185103690391242,0.005162571504167385,25
2,1,1,2,val,z0,horizontal_edge_fraction,-0.05984875884820788,0.003581873935670941,25
2,1,1,2,val,z0,vertical_edge_fraction,-0.042291641859977525,0.0017885829712126031,25
2,1,1,2,val,z0,diagonal_edge_fraction,0.08312018984062448,0.006908965959141453,25
2,1,1,2,val,z0,edge_length_mean,-0.08662155275802301,0.007503293402210964,25
2,1,1,2,val,z0,edge_length_std,0.10904062001890802,0.011889856814107884,25
2,1,1,2,val,z0,bbox_x_span,0.1568612173016335,0.024605441493350283,25
2,1,1,2,val,z0,bbox_y_span,0.15811436915970226,0.025000153734770603,25
2,1,1,2,val,z0,bbox_aspect_y_over_x,-0.030462699601464395,0.0009279760670090591,25
2,1,1,2,val,z0,descriptor_distance_to_train,-0.1363661610321124,0.018595729874636015,25
2,1,1,2,val,z0,final_p_ratio_delta_to_train,-0.20758451059227198,0.04309132903783308,25
2,1,1,2,val,z1,final_p_ratio,0.366931791813157,0.13463893984321398,25
2,1,1,2,val,z1,stiffness_mean,-0.39394703429390765,0.15519426582896526,25
2,1,1,2,val,z1,stiffness_std,-0.33037765142585546,0.10914939256166405,25
2,1,1,2,val,z1,stiffness_min,0.1995214243439506,0.0398087987722388,25
2,1,1,2,val,z1,stiffness_max,-0.19702438424926597,0.038818607988802406,25
2,1,1,2,val,z1,near_zero_stiffness_edge_count,-0.05537106269833821,0.0030659545843433013,25
2,1,1,2,val,z1,near_zero_stiffness_edge_fraction,-0.14562812283509743,0.021207550160474226,25
2,1,1,2,val,z1,horizontal_stiffness,-0.41648940800525336,0.1734634269805664,25
2,1,1,2,val,z1,vertical_stiffness,-0.27347210862665916,0.07478699419671127,25
2,1,1,2,val,z1,diagonal_stiffness,0.04471204203105536,0.0019991667025868612,25
2,1,1,2,val,z1,vertical_minus_horizontal_stiffness,0.463138885874667,0.21449762760922783,25
2,1,1,2,val,z1,vertical_over_horizontal_stiffness,0.5209759094837931,0.2714158982624654,25
2,1,1,2,val,z1,horizontal_edge_fraction,0.20248772066514087,0.041001277020164116,25
2,1,1,2,val,z1,vertical_edge_fraction,-0.07710815732029222,0.005945667925330934,25
2,1,1,2,val,z1,diagonal_edge_fraction,-0.08610125378537219,0.007413425903413069,25
2,1,1,2,val,z1,edge_length_mean,-0.07501953655849093,0.005627930865450758,25
2,1,1,2,val,z1,edge_length_std,0.2470884554224436,0.0610527048030489,25
2,1,1,2,val,z1,bbox_x_span,0.3078210633573344,0.09475380704644007,25
2,1,1,2,val,z1,bbox_y_span,0.2982821508484061,0.08897224151475129,25
2,1,1,2,val,z1,bbox_aspect_y_over_x,-0.1903129430557593,0.03621901629454468,25
