split,sim_idx,original_sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1,z2,z3
test,12,29,285,19,1.0,-0.2343730856231202,-1828.67431640625,1,1,1588903323,1,1,,,
test,13,85,0,0,0.0,-0.04889763898242052,0.20242933928966522,1,1,1588903323,1,1,,,
test,13,85,15,1,0.05263157894736842,-0.04889763898242052,-16.779508590698242,1,1,1588903323,1,1,,,
test,13,85,30,2,0.10526315789473684,-0.04889763898242052,-54.179325103759766,1,1,1588903323,1,1,,,
test,13,85,45,3,0.15789473684210525,-0.04889763898242052,-109.39417266845703,1,1,1588903323,1,1,,,
test,13,85,60,4,0.21052631578947367,-0.04889763898242052,-172.9422607421875,1,1,1588903323,1,1,,,
test,13,85,75,5,0.2631578947368421,-0.04889763898242052,-242.7966766357422,1,1,1588903323,1,1,,,
test,13,85,90,6,0.3157894736842105,-0.04889763898242052,-315.5614318847656,1,1,1588903323,1,1,,,
test,13,85,105,7,0.3684210526315789,-0.04889763898242052,-388.6734313964844,1,1,1588903323,1,1,,,
test,13,85,120,8,0.42105263157894735,-0.04889763898242052,-460.66046142578125,1,1,1588903323,1,1,,,
test,13,85,135,9,0.47368421052631576,-0.04889763898242052,-531.9373168945312,1,1,1588903323,1,1,,,
test,13,85,150,10,0.5263157894736842,-0.04889763898242052,-602.05810546875,1,1,1588903323,1,1,,,
test,13,85,165,11,0.5789473684210527,-0.04889763898242052,-673.0596313476562,1,1,1588903323,1,1,,,
test,13,85,180,12,0.631578947368421,-0.04889763898242052,-742.6666259765625,1,1,1588903323,1,1,,,
test,13,85,195,13,0.6842105263157895,-0.04889763898242052,-812.4689331054688,1,1,1588903323,1,1,,,
test,13,85,210,14,0.7368421052631579,-0.04889763898242052,-883.3693237304688,1,1,1588903323,1,1,,,
test,13,85,225,15,0.7894736842105263,-0.04889763898242052,-953.3948364257812,1,1,1588903323,1,1,,,
test,13,85,240,16,0.8421052631578947,-0.04889763898242052,-1024.291259765625,1,1,1588903323,1,1,,,
test,13,85,255,17,0.8947368421052632,-0.04889763898242052,-1094.8310546875,1,1,1588903323,1,1,,,
test,13,85,270,18,0.9473684210526315,-0.04889763898242052,-1165.538818359375,1,1,1588903323,1,1,,,
test,13,85,285,19,1.0,-0.04889763898242052,-1236.554443359375,1,1,1588903323,1,1,,,
test,14,1,0,0,0.0,0.33742504039823745,0.20056121051311493,1,1,1588903323,1,1,,,
test,14,1,15,1,0.05263157894736842,0.33742504039823745,-13.842698097229004,1,1,1588903323,1,1,,,
test,14,1,30,2,0.10526315789473684,0.33742504039823745,-41.471412658691406,1,1,1588903323,1,1,,,
test,14,1,45,3,0.15789473684210525,0.33742504039823745,-81.00077056884766,1,1,1588903323,1,1,,,
test,14,1,60,4,0.21052631578947367,0.33742504039823745,-124.39104461669922,1,1,1588903323,1,1,,,
test,14,1,75,5,0.2631578947368421,0.33742504039823745,-166.51083374023438,1,1,1588903323,1,1,,,
test,14,1,90,6,0.3157894736842105,0.33742504039823745,-208.28123474121094,1,1,1588903323,1,1,,,
test,14,1,105,7,0.3684210526315789,0.33742504039823745,-248.99549865722656,1,1,1588903323,1,1,,,
test,14,1,120,8,0.42105263157894735,0.33742504039823745,-289.9256896972656,1,1,1588903323,1,1,,,
test,14,1,135,9,0.47368421052631576,0.33742504039823745,-330.8524475097656,1,1,1588903323,1,1,,,
test,14,1,150,10,0.5263157894736842,0.33742504039823745,-372.2759094238281,1,1,1588903323,1,1,,,
test,14,1,165,11,0.5789473684210527,0.33742504039823745,-413.303466796875,1,1,1588903323,1,1,,,
test,14,1,180,12,0.631578947368421,0.33742504039823745,-454.9742736816406,1,1,1588903323,1,1,,,
test,14,1,195,13,0.6842105263157895,0.33742504039823745,-496.0645446777344,1,1,1588903323,1,1,,,
test,14,1,210,14,0.7368421052631579,0.33742504039823745,-537.4176635742188,1,1,1588903323,1,1,,,
test,14,1,225,15,0.7894736842105263,0.33742504039823745,-579.683837890625,1,1,1588903323,1,1,,,
test,14,1,240,16,0.8421052631578947,0.33742504039823745,-618.9152221679688,1,1,1588903323,1,1,,,
test,14,1,255,17,0.8947368421052632,0.33742504039823745,-660.5599975585938,1,1,1588903323,1,1,,,
test,14,1,270,18,0.9473684210526315,0.33742504039823745,-702.2041625976562,1,1,1588903323,1,1,,,
test,14,1,285,19,1.0,0.33742504039823745,-742.9037475585938,1,1,1588903323,1,1,,,
test,15,25,0,0,0.0,-0.3112050286983445,0.20144023001194,1,1,1588903323,1,1,,,
test,15,25,15,1,0.05263157894736842,-0.3112050286983445,-15.8444242477417,1,1,1588903323,1,1,,,
test,15,25,30,2,0.10526315789473684,-0.3112050286983445,-55.124000549316406,1,1,1588903323,1,1,,,
test,15,25,45,3,0.15789473684210525,-0.3112050286983445,-115.19210052490234,1,1,1588903323,1,1,,,
test,15,25,60,4,0.21052631578947367,-0.3112050286983445,-177.1572723388672,1,1,1588903323,1,1,,,
test,15,25,75,5,0.2631578947368421,-0.3112050286983445,-236.4602813720703,1,1,1588903323,1,1,,,
test,15,25,90,6,0.3157894736842105,-0.3112050286983445,-293.66070556640625,1,1,1588903323,1,1,,,
test,15,25,105,7,0.3684210526315789,-0.3112050286983445,-347.590087890625,1,1,1588903323,1,1,,,
test,15,25,120,8,0.42105263157894735,-0.3112050286983445,-401.069091796875,1,1,1588903323,1,1,,,
test,15,25,135,9,0.47368421052631576,-0.3112050286983445,-454.1692199707031,1,1,1588903323,1,1,,,
test,15,25,150,10,0.5263157894736842,-0.3112050286983445,-507.2156982421875,1,1,1588903323,1,1,,,
test,15,25,165,11,0.5789473684210527,-0.3112050286983445,-560.1762084960938,1,1,1588903323,1,1,,,
test,15,25,180,12,0.631578947368421,-0.3112050286983445,-615.4872436523438,1,1,1588903323,1,1,,,
test,15,25,195,13,0.6842105263157895,-0.3112050286983445,-670.4654541015625,1,1,1588903323,1,1,,,
test,15,25,210,14,0.7368421052631579,-0.3112050286983445,-726.2527465820312,1,1,1588903323,1,1,,,
test,15,25,225,15,0.7894736842105263,-0.3112050286983445,-782.7009887695312,1,1,1588903323,1,1,,,
test,15,25,240,16,0.8421052631578947,-0.3112050286983445,-840.7719116210938,1,1,1588903323,1,1,,,
test,15,25,255,17,0.8947368421052632,-0.3112050286983445,-899.4144287109375,1,1,1588903323,1,1,,,
test,15,25,270,18,0.9473684210526315,-0.3112050286983445,-959.0254516601562,1,1,1588903323,1,1,,,
test,15,25,285,19,1.0,-0.3112050286983445,-1018.8975830078125,1,1,1588903323,1,1,,,
test,16,60,0,0,0.0,-0.2983576891176249,0.20058757066726685,1,1,1588903323,1,1,,,
test,16,60,15,1,0.05263157894736842,-0.2983576891176249,-17.430835723876953,1,1,1588903323,1,1,,,
test,16,60,30,2,0.10526315789473684,-0.2983576891176249,-66.04297637939453,1,1,1588903323,1,1,,,
test,16,60,45,3,0.15789473684210525,-0.2983576891176249,-148.92637634277344,1,1,1588903323,1,1,,,
test,16,60,60,4,0.21052631578947367,-0.2983576891176249,-232.5876922607422,1,1,1588903323,1,1,,,
test,16,60,75,5,0.2631578947368421,-0.2983576891176249,-312.9595642089844,1,1,1588903323,1,1,,,
test,16,60,90,6,0.3157894736842105,-0.2983576891176249,-392.82379150390625,1,1,1588903323,1,1,,,
test,16,60,105,7,0.3684210526315789,-0.2983576891176249,-472.2622985839844,1,1,1588903323,1,1,,,
test,16,60,120,8,0.42105263157894735,-0.2983576891176249,-553.4629516601562,1,1,1588903323,1,1,,,
test,16,60,135,9,0.47368421052631576,-0.2983576891176249,-638.6909790039062,1,1,1588903323,1,1,,,
test,16,60,150,10,0.5263157894736842,-0.2983576891176249,-730.58349609375,1,1,1588903323,1,1,,,
test,16,60,165,11,0.5789473684210527,-0.2983576891176249,-832.4141845703125,1,1,1588903323,1,1,,,
test,16,60,180,12,0.631578947368421,-0.2983576891176249,-938.7469482421875,1,1,1588903323,1,1,,,
test,16,60,195,13,0.6842105263157895,-0.2983576891176249,-1035.150146484375,1,1,1588903323,1,1,,,
test,16,60,210,14,0.7368421052631579,-0.2983576891176249,-1108.09765625,1,1,1588903323,1,1,,,
test,16,60,225,15,0.7894736842105263,-0.2983576891176249,-1159.386962890625,1,1,1588903323,1,1,,,
test,16,60,240,16,0.8421052631578947,-0.2983576891176249,-1197.6375732421875,1,1,1588903323,1,1,,,
test,16,60,255,17,0.8947368421052632,-0.2983576891176249,-1233.5921630859375,1,1,1588903323,1,1,,,
test,16,60,270,18,0.9473684210526315,-0.2983576891176249,-1268.17138671875,1,1,1588903323,1,1,,,
test,16,60,285,19,1.0,-0.2983576891176249,-1304.62890625,1,1,1588903323,1,1,,,
test,17,87,0,0,0.0,0.27673880911901655,0.2046680897474289,1,1,1588903323,1,1,,,
test,17,87,15,1,0.05263157894736842,0.27673880911901655,-15.366539001464844,1,1,1588903323,1,1,,,
test,17,87,30,2,0.10526315789473684,0.27673880911901655,-41.60955047607422,1,1,1588903323,1,1,,,
test,17,87,45,3,0.15789473684210525,0.27673880911901655,-75.52960968017578,1,1,1588903323,1,1,,,
test,17,87,60,4,0.21052631578947367,0.27673880911901655,-113.10430145263672,1,1,1588903323,1,1,,,
test,17,87,75,5,0.2631578947368421,0.27673880911901655,-153.78224182128906,1,1,1588903323,1,1,,,
test,17,87,90,6,0.3157894736842105,0.27673880911901655,-194.62002563476562,1,1,1588903323,1,1,,,
test,17,87,105,7,0.3684210526315789,0.27673880911901655,-236.48756408691406,1,1,1588903323,1,1,,,
test,17,87,120,8,0.42105263157894735,0.27673880911901655,-276.43304443359375,1,1,1588903323,1,1,,,
test,17,87,135,9,0.47368421052631576,0.27673880911901655,-315.6534423828125,1,1,1588903323,1,1,,,
test,17,87,150,10,0.5263157894736842,0.27673880911901655,-355.0458984375,1,1,1588903323,1,1,,,
test,17,87,165,11,0.5789473684210527,0.27673880911901655,-392.9632568359375,1,1,1588903323,1,1,,,
test,17,87,180,12,0.631578947368421,0.27673880911901655,-430.277099609375,1,1,1588903323,1,1,,,
test,17,87,195,13,0.6842105263157895,0.27673880911901655,-467.5057067871094,1,1,1588903323,1,1,,,
test,17,87,210,14,0.7368421052631579,0.27673880911901655,-504.9955139160156,1,1,1588903323,1,1,,,
test,17,87,225,15,0.7894736842105263,0.27673880911901655,-541.78955078125,1,1,1588903323,1,1,,,
test,17,87,240,16,0.8421052631578947,0.27673880911901655,-578.4181518554688,1,1,1588903323,1,1,,,
test,17,87,255,17,0.8947368421052632,0.27673880911901655,-615.367919921875,1,1,1588903323,1,1,,,
test,17,87,270,18,0.9473684210526315,0.27673880911901655,-652.004150390625,1,1,1588903323,1,1,,,
test,17,87,285,19,1.0,0.27673880911901655,-688.7264404296875,1,1,1588903323,1,1,,,
test,18,97,0,0,0.0,0.18079457023269338,0.20823155343532562,1,1,1588903323,1,1,,,
test,18,97,15,1,0.05263157894736842,0.18079457023269338,-16.50082778930664,1,1,1588903323,1,1,,,
test,18,97,30,2,0.10526315789473684,0.18079457023269338,-55.24833679199219,1,1,1588903323,1,1,,,
test,18,97,45,3,0.15789473684210525,0.18079457023269338,-120.34549713134766,1,1,1588903323,1,1,,,
test,18,97,60,4,0.21052631578947367,0.18079457023269338,-190.6749725341797,1,1,1588903323,1,1,,,
test,18,97,75,5,0.2631578947368421,0.18079457023269338,-252.6768798828125,1,1,1588903323,1,1,,,
test,18,97,90,6,0.3157894736842105,0.18079457023269338,-309.8577575683594,1,1,1588903323,1,1,,,
test,18,97,105,7,0.3684210526315789,0.18079457023269338,-365.0350646972656,1,1,1588903323,1,1,,,
test,18,97,120,8,0.42105263157894735,0.18079457023269338,-419.6637878417969,1,1,1588903323,1,1,,,
test,18,97,135,9,0.47368421052631576,0.18079457023269338,-473.58746337890625,1,1,1588903323,1,1,,,
test,18,97,150,10,0.5263157894736842,0.18079457023269338,-527.875,1,1,1588903323,1,1,,,
test,18,97,165,11,0.5789473684210527,0.18079457023269338,-580.76123046875,1,1,1588903323,1,1,,,
test,18,97,180,12,0.631578947368421,0.18079457023269338,-634.47021484375,1,1,1588903323,1,1,,,
test,18,97,195,13,0.6842105263157895,0.18079457023269338,-687.5511474609375,1,1,1588903323,1,1,,,
test,18,97,210,14,0.7368421052631579,0.18079457023269338,-741.4816284179688,1,1,1588903323,1,1,,,
test,18,97,225,15,0.7894736842105263,0.18079457023269338,-794.2357177734375,1,1,1588903323,1,1,,,
test,18,97,240,16,0.8421052631578947,0.18079457023269338,-847.9208374023438,1,1,1588903323,1,1,,,
test,18,97,255,17,0.8947368421052632,0.18079457023269338,-901.3084106445312,1,1,1588903323,1,1,,,
test,18,97,270,18,0.9473684210526315,0.18079457023269338,-954.8650512695312,1,1,1588903323,1,1,,,
test,18,97,285,19,1.0,0.18079457023269338,-1008.0097045898438,1,1,1588903323,1,1,,,
test,19,38,0,0,0.0,-0.32336614357869486,0.20368672907352448,1,1,1588903323,1,1,,,
test,19,38,15,1,0.05263157894736842,-0.32336614357869486,-24.673770904541016,1,1,1588903323,1,1,,,
test,19,38,30,2,0.10526315789473684,-0.32336614357869486,-195.35829162597656,1,1,1588903323,1,1,,,
test,19,38,45,3,0.15789473684210525,-0.32336614357869486,-359.0986633300781,1,1,1588903323,1,1,,,
test,19,38,60,4,0.21052631578947367,-0.32336614357869486,-521.976806640625,1,1,1588903323,1,1,,,
test,19,38,75,5,0.2631578947368421,-0.32336614357869486,-694.7684326171875,1,1,1588903323,1,1,,,
test,19,38,90,6,0.3157894736842105,-0.32336614357869486,-876.4913940429688,1,1,1588903323,1,1,,,
test,19,38,105,7,0.3684210526315789,-0.32336614357869486,-1065.5914306640625,1,1,1588903323,1,1,,,
test,19,38,120,8,0.42105263157894735,-0.32336614357869486,-1262.2989501953125,1,1,1588903323,1,1,,,
test,19,38,135,9,0.47368421052631576,-0.32336614357869486,-1464.5323486328125,1,1,1588903323,1,1,,,
test,19,38,150,10,0.5263157894736842,-0.32336614357869486,-1672.9267578125,1,1,1588903323,1,1,,,
test,19,38,165,11,0.5789473684210527,-0.32336614357869486,-1886.1953125,1,1,1588903323,1,1,,,
test,19,38,180,12,0.631578947368421,-0.32336614357869486,-2103.72216796875,1,1,1588903323,1,1,,,
test,19,38,195,13,0.6842105263157895,-0.32336614357869486,-2324.857177734375,1,1,1588903323,1,1,,,
test,19,38,210,14,0.7368421052631579,-0.32336614357869486,-2549.616455078125,1,1,1588903323,1,1,,,
test,19,38,225,15,0.7894736842105263,-0.32336614357869486,-2777.107666015625,1,1,1588903323,1,1,,,
test,19,38,240,16,0.8421052631578947,-0.32336614357869486,-3007.703857421875,1,1,1588903323,1,1,,,
test,19,38,255,17,0.8947368421052632,-0.32336614357869486,-3240.37158203125,1,1,1588903323,1,1,,,
test,19,38,270,18,0.9473684210526315,-0.32336614357869486,-3475.946044921875,1,1,1588903323,1,1,,,
test,19,38,285,19,1.0,-0.32336614357869486,-3713.142578125,1,1,1588903323,1,1,,,
test,20,98,0,0,0.0,0.30795067109622015,0.2084829956293106,1,1,1588903323,1,1,,,
test,20,98,15,1,0.05263157894736842,0.30795067109622015,-14.645211219787598,1,1,1588903323,1,1,,,
test,20,98,30,2,0.10526315789473684,0.30795067109622015,-46.80360412597656,1,1,1588903323,1,1,,,
test,20,98,45,3,0.15789473684210525,0.30795067109622015,-97.02967834472656,1,1,1588903323,1,1,,,
test,20,98,60,4,0.21052631578947367,0.30795067109622015,-149.90951538085938,1,1,1588903323,1,1,,,
test,20,98,75,5,0.2631578947368421,0.30795067109622015,-197.4636993408203,1,1,1588903323,1,1,,,
test,20,98,90,6,0.3157894736842105,0.30795067109622015,-243.4555206298828,1,1,1588903323,1,1,,,
test,20,98,105,7,0.3684210526315789,0.30795067109622015,-288.2868347167969,1,1,1588903323,1,1,,,
test,20,98,120,8,0.42105263157894735,0.30795067109622015,-331.9627380371094,1,1,1588903323,1,1,,,
test,20,98,135,9,0.47368421052631576,0.30795067109622015,-375.98956298828125,1,1,1588903323,1,1,,,
test,20,98,150,10,0.5263157894736842,0.30795067109622015,-419.90081787109375,1,1,1588903323,1,1,,,
test,20,98,165,11,0.5789473684210527,0.30795067109622015,-463.1271667480469,1,1,1588903323,1,1,,,
test,20,98,180,12,0.631578947368421,0.30795067109622015,-506.23577880859375,1,1,1588903323,1,1,,,
test,20,98,195,13,0.6842105263157895,0.30795067109622015,-549.6048583984375,1,1,1588903323,1,1,,,
test,20,98,210,14,0.7368421052631579,0.30795067109622015,-592.6641235351562,1,1,1588903323,1,1,,,
test,20,98,225,15,0.7894736842105263,0.30795067109622015,-636.1466064453125,1,1,1588903323,1,1,,,
test,20,98,240,16,0.8421052631578947,0.30795067109622015,-678.810546875,1,1,1588903323,1,1,,,
test,20,98,255,17,0.8947368421052632,0.30795067109622015,-721.4153442382812,1,1,1588903323,1,1,,,
test,20,98,270,18,0.9473684210526315,0.30795067109622015,-764.5222778320312,1,1,1588903323,1,1,,,
test,20,98,285,19,1.0,0.30795067109622015,-806.3707275390625,1,1,1588903323,1,1,,,
test,21,31,0,0,0.0,-0.24482213582355292,0.20421189069747925,1,1,1588903323,1,1,,,
test,21,31,15,1,0.05263157894736842,-0.24482213582355292,-23.482425689697266,1,1,1588903323,1,1,,,
test,21,31,30,2,0.10526315789473684,-0.24482213582355292,-143.25448608398438,1,1,1588903323,1,1,,,
test,21,31,45,3,0.15789473684210525,-0.24482213582355292,-289.9666442871094,1,1,1588903323,1,1,,,
test,21,31,60,4,0.21052631578947367,-0.24482213582355292,-436.78021240234375,1,1,1588903323,1,1,,,
test,21,31,75,5,0.2631578947368421,-0.24482213582355292,-590.5706176757812,1,1,1588903323,1,1,,,
test,21,31,90,6,0.3157894736842105,-0.24482213582355292,-751.28173828125,1,1,1588903323,1,1,,,
test,21,31,105,7,0.3684210526315789,-0.24482213582355292,-916.8280639648438,1,1,1588903323,1,1,,,
test,21,31,120,8,0.42105263157894735,-0.24482213582355292,-1088.158935546875,1,1,1588903323,1,1,,,
test,21,31,135,9,0.47368421052631576,-0.24482213582355292,-1264.7738037109375,1,1,1588903323,1,1,,,
test,21,31,150,10,0.5263157894736842,-0.24482213582355292,-1445.571044921875,1,1,1588903323,1,1,,,
test,21,31,165,11,0.5789473684210527,-0.24482213582355292,-1628.9609375,1,1,1588903323,1,1,,,
test,21,31,180,12,0.631578947368421,-0.24482213582355292,-1816.7288818359375,1,1,1588903323,1,1,,,
test,21,31,195,13,0.6842105263157895,-0.24482213582355292,-2007.422607421875,1,1,1588903323,1,1,,,
test,21,31,210,14,0.7368421052631579,-0.24482213582355292,-2199.58984375,1,1,1588903323,1,1,,,
test,21,31,225,15,0.7894736842105263,-0.24482213582355292,-2394.6005859375,1,1,1588903323,1,1,,,
test,21,31,240,16,0.8421052631578947,-0.24482213582355292,-2591.812744140625,1,1,1588903323,1,1,,,
test,21,31,255,17,0.8947368421052632,-0.24482213582355292,-2790.033935546875,1,1,1588903323,1,1,,,
test,21,31,270,18,0.9473684210526315,-0.24482213582355292,-2990.335693359375,1,1,1588903323,1,1,,,
test,21,31,285,19,1.0,-0.24482213582355292,-3191.454833984375,1,1,1588903323,1,1,,,
test,22,81,0,0,0.0,-0.12771201037928526,0.20191235840320587,1,1,1588903323,1,1,,,
test,22,81,15,1,0.05263157894736842,-0.12771201037928526,-17.17445182800293,1,1,1588903323,1,1,,,
test,22,81,30,2,0.10526315789473684,-0.12771201037928526,-76.65335845947266,1,1,1588903323,1,1,,,
test,22,81,45,3,0.15789473684210525,-0.12771201037928526,-159.59359741210938,1,1,1588903323,1,1,,,
test,22,81,60,4,0.21052631578947367,-0.12771201037928526,-240.6779022216797,1,1,1588903323,1,1,,,
test,22,81,75,5,0.2631578947368421,-0.12771201037928526,-315.5183410644531,1,1,1588903323,1,1,,,
test,22,81,90,6,0.3157894736842105,-0.12771201037928526,-374.9075012207031,1,1,1588903323,1,1,,,
test,22,81,105,7,0.3684210526315789,-0.12771201037928526,-417.73480224609375,1,1,1588903323,1,1,,,
test,22,81,120,8,0.42105263157894735,-0.12771201037928526,-464.35772705078125,1,1,1588903323,1,1,,,
test,22,81,135,9,0.47368421052631576,-0.12771201037928526,-539.2594604492188,1,1,1588903323,1,1,,,
test,22,81,150,10,0.5263157894736842,-0.12771201037928526,-650.3203735351562,1,1,1588903323,1,1,,,
test,22,81,165,11,0.5789473684210527,-0.12771201037928526,-782.0764770507812,1,1,1588903323,1,1,,,
test,22,81,180,12,0.631578947368421,-0.12771201037928526,-914.0652465820312,1,1,1588903323,1,1,,,
test,22,81,195,13,0.6842105263157895,-0.12771201037928526,-1037.035400390625,1,1,1588903323,1,1,,,
test,22,81,210,14,0.7368421052631579,-0.12771201037928526,-1156.3931884765625,1,1,1588903323,1,1,,,
test,22,81,225,15,0.7894736842105263,-0.12771201037928526,-1292.370849609375,1,1,1588903323,1,1,,,
test,22,81,240,16,0.8421052631578947,-0.12771201037928526,-1464.735107421875,1,1,1588903323,1,1,,,
test,22,81,255,17,0.8947368421052632,-0.12771201037928526,-1657.06884765625,1,1,1588903323,1,1,,,
test,22,81,270,18,0.9473684210526315,-0.12771201037928526,-1826.2379150390625,1,1,1588903323,1,1,,,
test,22,81,285,19,1.0,-0.12771201037928526,-1926.9310302734375,1,1,1588903323,1,1,,,
test,23,57,0,0,0.0,0.02298076051167721,0.20518319308757782,1,1,1588903323,1,1,,,
test,23,57,15,1,0.05263157894736842,0.02298076051167721,-19.29100227355957,1,1,1588903323,1,1,,,
test,23,57,30,2,0.10526315789473684,0.02298076051167721,-82.20332336425781,1,1,1588903323,1,1,,,
test,23,57,45,3,0.15789473684210525,0.02298076051167721,-180.7816162109375,1,1,1588903323,1,1,,,
test,23,57,60,4,0.21052631578947367,0.02298076051167721,-276.1183776855469,1,1,1588903323,1,1,,,
test,23,57,75,5,0.2631578947368421,0.02298076051167721,-370.4483337402344,1,1,1588903323,1,1,,,
test,23,57,90,6,0.3157894736842105,0.02298076051167721,-464.4204406738281,1,1,1588903323,1,1,,,
test,23,57,105,7,0.3684210526315789,0.02298076051167721,-560.3297729492188,1,1,1588903323,1,1,,,
