sim_idx,split,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
86,test,240,688,0.02398884239888424,5.733333333333333,0.8034647195462634,8.0,16.912290573120117,16.71891975402832,1.011565987631779,2.513738676559093,4.2072656242337745,0.5008268356323242,22.308439254760742,0.8637885177551314,0.22195961231401962,0.47253257036209106,1.9965858459472656
87,test,112,327,0.052606177606177605,5.839285714285714,0.7140624651118646,7.0,11.266410827636719,11.406660079956055,0.9877046171853772,2.3478783215951484,3.0275377927531046,0.31254321336746216,14.79205322265625,0.8648099481877202,0.3259267005954895,0.42037466168403625,3.1993603706359863
88,test,172,494,0.03359173126614987,5.744186046511628,0.772884156180645,7.0,14.17844009399414,14.125070571899414,1.0037783543680767,2.7283003490704756,3.8703590191846757,0.2696773111820221,18.87038230895996,0.8482196443838629,0.40585906981901637,0.3303052484989166,3.708001136779785
89,test,272,778,0.021109181680052096,5.720588235294118,0.8061452984509262,8.0,18.000980377197266,18.02819061279297,0.9984906840525419,2.9136474049796175,4.815051371536734,0.27432477474212646,23.915124893188477,0.8579351948358712,0.37152841882313414,0.3772449791431427,3.6453499794006348
90,test,268,768,0.021465705181955393,5.731343283582089,0.8210311963865711,8.0,17.847570419311523,17.813011169433594,1.0019401127383354,2.7002971418745196,4.539416130025982,0.33980730175971985,24.38672637939453,0.8528894888392339,0.2986885292663656,0.4121454060077667,2.9428842067718506
91,test,192,554,0.030213787085514834,5.770833333333333,0.7968579791210533,8.0,14.918310165405273,15.187580108642578,0.9822703853206953,2.4826777248175995,3.90249073705019,0.3632611632347107,20.19861602783203,0.8698598883427437,0.23129844107335676,0.5267282128334045,2.752892017364502
92,test,200,574,0.02884422110552764,5.74,0.8200000000000001,7.0,15.39784049987793,15.47898006439209,0.9947580806889975,2.9179291880400755,4.318273009762692,0.3256721794605255,21.03162384033203,0.836032706530252,0.3760753091122015,0.3459790349006653,3.070321798324585
93,test,168,481,0.03428856572569147,5.726190476190476,0.7920917226257034,7.0,13.903160095214844,13.826680183410645,1.0055313286189957,2.757568740113609,3.880142184706567,0.364371120929718,18.643455505371094,0.8397120998827683,0.3364461074414692,0.35789477825164795,2.7442591190338135
94,test,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,15.89760971069336,15.733129501342773,1.0104543860353115,2.730767433718465,4.219083312257738,0.2883753180503845,21.606815338134766,0.8509481643661733,0.37699699954026195,0.34330257773399353,3.4674668312072754
95,test,192,545,0.029722949389179756,5.677083333333333,0.8100256125923152,7.0,15.088390350341797,14.910320281982422,1.0119427393236182,2.569996970345121,3.8555804100970543,0.3482103645801544,20.05610466003418,0.8526670660994469,0.3496811392191737,0.321966290473938,2.8718302249908447
96,test,224,641,0.025664638052530428,5.723214285714286,0.7929355656196093,8.0,16.263469696044922,16.214771270751953,1.0030033371720026,2.4960651778951637,4.1228706582482735,0.4347779154777527,22.07408905029297,0.8676372844603801,0.21174299457110748,0.5109152793884277,2.2998743057250977
