latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,1,4,2,test,z0,stiffness_std,0.9025060369555679,0.8145171467412449,73
2,1,4,2,test,z0,near_zero_stiffness_edge_count,0.48858458979521513,0.23871490138535864,73
2,1,4,2,test,z0,near_zero_stiffness_edge_fraction,0.4898586806447038,0.23996152700296988,73
2,1,4,2,test,z0,horizontal_stiffness,0.9061838853137584,0.8211692340023388,73
2,1,4,2,test,z0,vertical_stiffness,0.8857399104527525,0.78453518896885,73
2,1,4,2,test,z0,diagonal_stiffness,-0.40644243224241416,0.16519545072712943,73
2,1,4,2,test,z1,final_p_ratio,-0.8709809433844019,0.7586078037387827,73
2,1,4,2,test,z1,stiffness_mean,0.9377333671162987,0.8793438678032711,73
2,1,4,2,test,z1,stiffness_std,0.8989611910675696,0.8081312230456233,73
2,1,4,2,test,z1,near_zero_stiffness_edge_count,0.4884457555906117,0.23857925615448358,73
2,1,4,2,test,z1,near_zero_stiffness_edge_fraction,0.49001309476708405,0.2401128330432153,73
2,1,4,2,test,z1,horizontal_stiffness,0.903356256395445,0.8160525259687931,73
2,1,4,2,test,z1,vertical_stiffness,0.8814498541297093,0.7769538453452859,73
2,1,4,2,test,z1,diagonal_stiffness,-0.40460409104514045,0.1637044704904643,73
2,1,4,4,test,z0,final_p_ratio,0.8884826931957222,0.7894014961083238,73
2,1,4,4,test,z0,stiffness_mean,-0.9906346101602664,0.9813569308473831,73
2,1,4,4,test,z0,stiffness_std,-0.9555971749850101,0.913165960839332,73
2,1,4,4,test,z0,near_zero_stiffness_edge_count,-0.4600388582819115,0.21163575112932465,73
2,1,4,4,test,z0,near_zero_stiffness_edge_fraction,-0.43877612644083414,0.19252448913442285,73
2,1,4,4,test,z0,horizontal_stiffness,-0.9523917268408773,0.9070500013549482,73
2,1,4,4,test,z0,vertical_stiffness,-0.9247052092877805,0.855079724083958,73
2,1,4,4,test,z0,diagonal_stiffness,0.3818117256488197,0.14578019384292956,73
2,1,4,4,test,z1,final_p_ratio,-0.7608429101737468,0.5788819339616562,73
2,1,4,4,test,z1,stiffness_mean,0.8803250536180358,0.7749722000275976,73
2,1,4,4,test,z1,stiffness_std,0.839147559671378,0.7041686269024289,73
2,1,4,4,test,z1,near_zero_stiffness_edge_count,0.40496500757386283,0.16399665735929878,73
2,1,4,4,test,z1,near_zero_stiffness_edge_fraction,0.38889465282802343,0.15123905099822887,73
2,1,4,4,test,z1,horizontal_stiffness,0.8422491105911845,0.7093835642916413,73
2,1,4,4,test,z1,vertical_stiffness,0.8011987775148894,0.6419194810913533,73
2,1,4,4,test,z1,diagonal_stiffness,-0.29849584877242574,0.08909977173437086,73
2,2,1,1,test,z0,final_p_ratio,-0.7746684967231247,0.6001112798152658,76
2,2,1,1,test,z0,stiffness_mean,0.8944362956384598,0.8000162869554504,76
2,2,1,1,test,z0,stiffness_std,0.8392099087618716,0.7042732709641089,76
2,2,1,1,test,z0,near_zero_stiffness_edge_count,0.4074511262835682,0.16601642030974825,76
2,2,1,1,test,z0,near_zero_stiffness_edge_fraction,0.37895513500021455,0.14360699434303084,76
2,2,1,1,test,z0,horizontal_stiffness,0.8339605318398317,0.6954901686665749,76
2,2,1,1,test,z0,vertical_stiffness,0.849855764240655,0.7222548200130678,76
2,2,1,1,test,z0,diagonal_stiffness,-0.33907672773173325,0.11497302728925995,76
2,2,1,1,test,z1,final_p_ratio,0.7143726641687284,0.5103283033115268,76
2,2,1,1,test,z1,stiffness_mean,-0.829352469310801,0.6878255183519231,76
2,2,1,1,test,z1,stiffness_std,-0.7703968828019927,0.5935113570310273,76
2,2,1,1,test,z1,near_zero_stiffness_edge_count,-0.3853494508804191,0.14849419929384053,76
2,2,1,1,test,z1,near_zero_stiffness_edge_fraction,-0.35963368937009477,0.1293363905299458,76
2,2,1,1,test,z1,horizontal_stiffness,-0.7698600525764293,0.5926845005529825,76
2,2,1,1,test,z1,vertical_stiffness,-0.7844618896505208,0.6153804563140658,76
2,2,1,1,test,z1,diagonal_stiffness,0.2971282278350193,0.08828518377637913,76
2,2,1,2,test,z0,final_p_ratio,-0.7618238324784374,0.5803755517321343,76
2,2,1,2,test,z0,stiffness_mean,0.8482205212778161,0.7194780527168101,76
2,2,1,2,test,z0,stiffness_std,0.8159571428708784,0.665786059002007,76
2,2,1,2,test,z0,near_zero_stiffness_edge_count,0.3951381874207054,0.1561341871581205,76
2,2,1,2,test,z0,near_zero_stiffness_edge_fraction,0.38676389653745047,0.1495863116648317,76
2,2,1,2,test,z0,horizontal_stiffness,0.8028390751546756,0.6445505805952148,76
2,2,1,2,test,z0,vertical_stiffness,0.8045079196748929,0.6472329928196239,76
2,2,1,2,test,z0,diagonal_stiffness,-0.3729625316799209,0.139101050037096,76
2,2,1,2,test,z1,final_p_ratio,-0.7566252527480752,0.5724817730960887,76
2,2,1,2,test,z1,stiffness_mean,0.841340249967682,0.7078534162156815,76
2,2,1,2,test,z1,stiffness_std,0.8098554271765972,0.6558658129273888,76
2,2,1,2,test,z1,near_zero_stiffness_edge_count,0.390187264498254,0.15224610137663044,76
2,2,1,2,test,z1,near_zero_stiffness_edge_fraction,0.3823435726370791,0.14618660753688537,76
2,2,1,2,test,z1,horizontal_stiffness,0.7964911864395479,0.6343982100758786,76
2,2,1,2,test,z1,vertical_stiffness,0.7985424314103333,0.6376700147627269,76
2,2,1,2,test,z1,diagonal_stiffness,-0.3722004120475242,0.1385331467283468,76
2,2,1,4,test,z0,final_p_ratio,0.8671975427415682,0.752031578137014,76
2,2,1,4,test,z0,stiffness_mean,-0.9720788535712993,0.9449372975604916,76
2,2,1,4,test,z0,stiffness_std,-0.9290835346449507,0.8631962143483554,76
2,2,1,4,test,z0,near_zero_stiffness_edge_count,-0.46463688466751507,0.2158874345935337,76
2,2,1,4,test,z0,near_zero_stiffness_edge_fraction,-0.46975125886146213,0.2206662452019284,76
2,2,1,4,test,z0,horizontal_stiffness,-0.9258854633896133,0.857263891316199,76
2,2,1,4,test,z0,vertical_stiffness,-0.9256709033790306,0.8568666213625505,76
2,2,1,4,test,z0,diagonal_stiffness,0.3155404602092156,0.09956578202904358,76
2,2,1,4,test,z1,final_p_ratio,0.8728435234207734,0.7618558163775903,76
2,2,1,4,test,z1,stiffness_mean,-0.9753767046839754,0.951359716040171,76
2,2,1,4,test,z1,stiffness_std,-0.9330410120942718,0.8705655302499031,76
2,2,1,4,test,z1,near_zero_stiffness_edge_count,-0.4695353611778475,0.2204634553964117,76
2,2,1,4,test,z1,near_zero_stiffness_edge_fraction,-0.4749106304932902,0.22554010695553442,76
2,2,1,4,test,z1,horizontal_stiffness,-0.9299459734873817,0.8647995136053941,76
2,2,1,4,test,z1,vertical_stiffness,-0.9276410043025073,0.8605178328633644,76
2,2,1,4,test,z1,diagonal_stiffness,0.3131310298419297,0.09805104184986747,76
2,2,2,1,test,z0,final_p_ratio,-0.8678306837345806,0.7531300956312297,75
2,2,2,1,test,z0,stiffness_mean,0.9875682278674823,0.9752910046933195,75
2,2,2,1,test,z0,stiffness_std,0.9500948479744032,0.9026802201475044,75
2,2,2,1,test,z0,near_zero_stiffness_edge_count,0.4232596933779008,0.1791487680383546,75
2,2,2,1,test,z0,near_zero_stiffness_edge_fraction,0.3935061839985172,0.1548471168450749,75
2,2,2,1,test,z0,horizontal_stiffness,0.9373588031197976,0.8786415257861795,75
2,2,2,1,test,z0,vertical_stiffness,0.9462108943503422,0.8953150565872745,75
2,2,2,1,test,z0,diagonal_stiffness,-0.4932526739276465,0.24329820033677316,75
2,2,2,1,test,z1,final_p_ratio,0.8628873027009347,0.7445744971624946,75
2,2,2,1,test,z1,stiffness_mean,-0.9817758418942324,0.9638838037271288,75
2,2,2,1,test,z1,stiffness_std,-0.9415025412288652,0.8864270351404111,75
2,2,2,1,test,z1,near_zero_stiffness_edge_count,-0.4358881456923202,0.18999847555508936,75
2,2,2,1,test,z1,near_zero_stiffness_edge_fraction,-0.4078184862773745,0.16631591774956908,75
2,2,2,1,test,z1,horizontal_stiffness,-0.9305321391271125,0.86589006194848,75
2,2,2,1,test,z1,vertical_stiffness,-0.9395313127453055,0.8827190876289172,75
2,2,2,1,test,z1,diagonal_stiffness,0.4832905592844435,0.23356976469347018,75
2,2,2,2,test,z0,final_p_ratio,-0.8193729186493928,0.6713719798160244,75
2,2,2,2,test,z0,stiffness_mean,0.9060464258618436,0.8209201258170212,75
2,2,2,2,test,z0,stiffness_std,0.8701082634933311,0.7570883901993802,75
2,2,2,2,test,z0,near_zero_stiffness_edge_count,0.4495668202606771,0.20211032587929598,75
2,2,2,2,test,z0,near_zero_stiffness_edge_fraction,0.4425896994304597,0.1958856420419447,75
2,2,2,2,test,z0,horizontal_stiffness,0.8583617681988215,0.7367849251054074,75
2,2,2,2,test,z0,vertical_stiffness,0.8431795660835184,0.7109517806607903,75
2,2,2,2,test,z0,diagonal_stiffness,-0.392550655557116,0.15409601717832153,75
2,2,2,2,test,z1,final_p_ratio,-0.84669336229739,0.7168896497584594,75
2,2,2,2,test,z1,stiffness_mean,0.935926354658803,0.8759581413449156,75
2,2,2,2,test,z1,stiffness_std,0.8961582557210152,0.8030996192969324,75
2,2,2,2,test,z1,near_zero_stiffness_edge_count,0.4474481862409528,0.20020987937031837,75
2,2,2,2,test,z1,near_zero_stiffness_edge_fraction,0.4360272074546339,0.19011972564068635,75
2,2,2,2,test,z1,horizontal_stiffness,0.8866874079706245,0.7862145594536647,75
2,2,2,2,test,z1,vertical_stiffness,0.8723858295344977,0.7610570355725937,75
2,2,2,2,test,z1,diagonal_stiffness,-0.41041189273971307,0.16843792170219374,75
2,2,2,4,test,z0,final_p_ratio,0.010265609523360829,0.00010538273888611655,75
2,2,2,4,test,z0,stiffness_mean,-0.09102840283443964,0.008286170122589018,75
2,2,2,4,test,z0,stiffness_std,-0.054035791733792304,0.0029198667882977766,75
2,2,2,4,test,z0,near_zero_stiffness_edge_count,0.14994747271538408,0.022484244573730855,75
2,2,2,4,test,z0,near_zero_stiffness_edge_fraction,0.1932632901923827,0.03735069933598512,75
2,2,2,4,test,z0,horizontal_stiffness,-0.039913662833244136,0.0015931004807658944,75
2,2,2,4,test,z0,vertical_stiffness,-0.1562929150058372,0.02442747528102185,75
2,2,2,4,test,z0,diagonal_stiffness,0.09264483019801187,0.008583064562418452,75
2,2,2,4,test,z1,final_p_ratio,-0.47306673858844706,0.2237921391587101,75
2,2,2,4,test,z1,stiffness_mean,0.4767019758752898,0.22724477380340535,75
2,2,2,4,test,z1,stiffness_std,0.481002296717257,0.23136320944727617,75
2,2,2,4,test,z1,near_zero_stiffness_edge_count,0.349928136945894,0.12244970102642433,75
2,2,2,4,test,z1,near_zero_stiffness_edge_fraction,0.37852467559009584,0.14328093003058728,75
2,2,2,4,test,z1,horizontal_stiffness,0.4845958621251811,0.23483314958884752,75
2,2,2,4,test,z1,vertical_stiffness,0.38995298754056673,0.1520633324918134,75
2,2,2,4,test,z1,diagonal_stiffness,-0.18062754494116917,0.03262630999147409,75
2,2,4,1,test,z0,final_p_ratio,-0.7604982901306547,0.5783576492916495,73
2,2,4,1,test,z0,stiffness_mean,0.8389430099328029,0.703825373915111,73
2,2,4,1,test,z0,stiffness_std,0.8115687057041299,0.6586437640782765,73
2,2,4,1,test,z0,near_zero_stiffness_edge_count,0.45708680420720255,0.2089283465803535,73
2,2,4,1,test,z0,near_zero_stiffness_edge_fraction,0.4465666450967937,0.19942176851300572,73
2,2,4,1,test,z0,horizontal_stiffness,0.801852397832337,0.6429672679094685,73
2,2,4,1,test,z0,vertical_stiffness,0.8119445834774319,0.6592540066383404,73
2,2,4,1,test,z0,diagonal_stiffness,-0.3981540063247031,0.15852661275241173,73
2,2,4,1,test,z1,final_p_ratio,-0.7798692041242059,0.6081959755413223,73
2,2,4,1,test,z1,stiffness_mean,0.8665106127538202,0.750840642015001,73
2,2,4,1,test,z1,stiffness_std,0.8358283698260243,0.6986090638060292,73
2,2,4,1,test,z1,near_zero_stiffness_edge_count,0.4898403708038081,0.23994358886921222,73
2,2,4,1,test,z1,near_zero_stiffness_edge_fraction,0.48025520834796154,0.23064506514534394,73
2,2,4,1,test,z1,horizontal_stiffness,0.8215689183989822,0.6749754876792734,73
2,2,4,1,test,z1,vertical_stiffness,0.8345622550208563,0.6964941575054968,73
2,2,4,1,test,z1,diagonal_stiffness,-0.3806289065387637,0.1448783644928949,73
2,2,4,2,test,z0,final_p_ratio,0.8286051317987637,0.6865864644432466,73
2,2,4,2,test,z0,stiffness_mean,-0.9128071514417114,0.8332168957231315,73
2,2,4,2,test,z0,stiffness_std,-0.8706482208534756,0.7580283244753224,73
2,2,4,2,test,z0,near_zero_stiffness_edge_count,-0.3048265202440797,0.09291920744411433,73
2,2,4,2,test,z0,near_zero_stiffness_edge_fraction,-0.2893016847079081,0.08369546477483387,73
2,2,4,2,test,z0,horizontal_stiffness,-0.8843637958954882,0.7820993234906767,73
2,2,4,2,test,z0,vertical_stiffness,-0.8942238218232907,0.7996362435162524,73
2,2,4,2,test,z0,diagonal_stiffness,0.31750979788405176,0.1008124717523714,73
2,2,4,2,test,z1,final_p_ratio,-0.24694427127284563,0.06098147311447677,73
2,2,4,2,test,z1,stiffness_mean,0.2764704686077558,0.0764359200121921,73
2,2,4,2,test,z1,stiffness_std,0.28282803089686537,0.07999169506099824,73
2,2,4,2,test,z1,near_zero_stiffness_edge_count,0.3472335754910741,0.12057115594831545,73
2,2,4,2,test,z1,near_zero_stiffness_edge_fraction,0.37847976252584614,0.1432469306416209,73
2,2,4,2,test,z1,horizontal_stiffness,0.2399090191906194,0.057556337489004995,73
2,2,4,2,test,z1,vertical_stiffness,0.21681049794053944,0.04700679201722466,73
2,2,4,2,test,z1,diagonal_stiffness,0.09587222669117454,0.00919148385072396,73
2,2,4,4,test,z0,final_p_ratio,-0.3587461123350937,0.12869877311554365,73
2,2,4,4,test,z0,stiffness_mean,0.5250064511963092,0.27563177379774256,73
2,2,4,4,test,z0,stiffness_std,0.4284682551503532,0.18358504567158818,73
2,2,4,4,test,z0,near_zero_stiffness_edge_count,0.18509454800370306,0.03425999170069514,73
2,2,4,4,test,z0,near_zero_stiffness_edge_fraction,0.14305699916882983,0.02046530501119058,73
2,2,4,4,test,z0,horizontal_stiffness,0.4368149992701198,0.19080734358735477,73
2,2,4,4,test,z0,vertical_stiffness,0.46602944333192375,0.21718344205226273,73
2,2,4,4,test,z0,diagonal_stiffness,-0.0024399082238863714,5.953152140988347e-06,73
2,2,4,4,test,z1,final_p_ratio,0.5739621011087955,0.3294324935092232,73
2,2,4,4,test,z1,stiffness_mean,-0.7449126190023577,0.5548948099489518,73
2,2,4,4,test,z1,stiffness_std,-0.6451799128163502,0.41625711990171327,73
2,2,4,4,test,z1,near_zero_stiffness_edge_count,-0.28125171125675796,0.07910252508485476,73
2,2,4,4,test,z1,near_zero_stiffness_edge_fraction,-0.24499790407361216,0.06002397300046287,73
2,2,4,4,test,z1,horizontal_stiffness,-0.6599140555661727,0.4354865607337936,73
2,2,4,4,test,z1,vertical_stiffness,-0.6745512486359629,0.4550193870363367,73
2,2,4,4,test,z1,diagonal_stiffness,0.12577778422512134,0.015820051004581184,73
2,3,1,1,test,z0,final_p_ratio,-0.8839238379565565,0.7813213513078487,76
2,3,1,1,test,z0,stiffness_mean,0.9728455108811487,0.9464283880416031,76
2,3,1,1,test,z0,stiffness_std,0.9260853715348348,0.857634115370813,76
2,3,1,1,test,z0,near_zero_stiffness_edge_count,0.39992474034616937,0.15993979794095098,76
2,3,1,1,test,z0,near_zero_stiffness_edge_fraction,0.38902119141157926,0.15133748736728458,76
2,3,1,1,test,z0,horizontal_stiffness,0.9273871690148076,0.8600469612532993,76
2,3,1,1,test,z0,vertical_stiffness,0.9290617662730062,0.8631557655503179,76
2,3,1,1,test,z0,diagonal_stiffness,-0.3896057442241485,0.15179263593245262,76
2,3,1,1,test,z1,final_p_ratio,-0.842050561786916,0.7090491486056607,76
2,3,1,1,test,z1,stiffness_mean,0.9297239775949674,0.8643866745150074,76
2,3,1,1,test,z1,stiffness_std,0.8879534533753424,0.7884613353611963,76
2,3,1,1,test,z1,near_zero_stiffness_edge_count,0.4453666018146438,0.1983514100119235,76
2,3,1,1,test,z1,near_zero_stiffness_edge_fraction,0.43708689310464505,0.1910449521238714,76
2,3,1,1,test,z1,horizontal_stiffness,0.8857440086678754,0.7845424488910373,76
2,3,1,1,test,z1,vertical_stiffness,0.8877476697761992,0.7880959251930717,76
2,3,1,1,test,z1,diagonal_stiffness,-0.3805782023420642,0.14483976809791715,76
2,3,1,2,test,z0,final_p_ratio,-0.8841423723603319,0.7817077346029557,76
2,3,1,2,test,z0,stiffness_mean,0.9716671913927883,0.9441371308291495,76
2,3,1,2,test,z0,stiffness_std,0.9310170697348853,0.8667927841377323,76
2,3,1,2,test,z0,near_zero_stiffness_edge_count,0.4212988587459307,0.17749272838062366,76
2,3,1,2,test,z0,near_zero_stiffness_edge_fraction,0.39584863809389403,0.1566961442807907,76
2,3,1,2,test,z0,horizontal_stiffness,0.9336437788636928,0.871690705810876,76
2,3,1,2,test,z0,vertical_stiffness,0.9153889250076843,0.837936884026724,76
2,3,1,2,test,z0,diagonal_stiffness,-0.381766739321829,0.14574584325242132,76
2,3,1,2,test,z1,final_p_ratio,-0.8705515525188301,0.7578600055929454,76
2,3,1,2,test,z1,stiffness_mean,0.9473541620418793,0.8974799083380712,76
2,3,1,2,test,z1,stiffness_std,0.90968696959916,0.827530382658503,76
2,3,1,2,test,z1,near_zero_stiffness_edge_count,0.41668217692843446,0.17362403656981915,76
2,3,1,2,test,z1,near_zero_stiffness_edge_fraction,0.3928985090661029,0.15436923842636655,76
2,3,1,2,test,z1,horizontal_stiffness,0.9147515631571159,0.836770422298387,76
2,3,1,2,test,z1,vertical_stiffness,0.8900356959744148,0.7921635401086609,76
2,3,1,2,test,z1,diagonal_stiffness,-0.37488410366665315,0.14053809118194993,76
2,3,1,4,test,z0,final_p_ratio,-0.8428080326549201,0.7103253799076569,76
2,3,1,4,test,z0,stiffness_mean,0.9807242207407427,0.9618199971475371,76
2,3,1,4,test,z0,stiffness_std,0.9239087955677722,0.8536074625274914,76
2,3,1,4,test,z0,near_zero_stiffness_edge_count,0.4405384009295785,0.19407408269359008,76
2,3,1,4,test,z0,near_zero_stiffness_edge_fraction,0.4107266315125823,0.1686963658336726,76
2,3,1,4,test,z0,horizontal_stiffness,0.919826841821395,0.8460814189351216,76
2,3,1,4,test,z0,vertical_stiffness,0.9295331419677088,0.8640318620163606,76
2,3,1,4,test,z0,diagonal_stiffness,-0.3846487173170044,0.14795463573361675,76
2,3,1,4,test,z1,final_p_ratio,0.845463048867274,0.7148077669999465,76
2,3,1,4,test,z1,stiffness_mean,-0.982284952140437,0.9648837272015406,76
2,3,1,4,test,z1,stiffness_std,-0.9267138390101206,0.8587985394128758,76
2,3,1,4,test,z1,near_zero_stiffness_edge_count,-0.44408992560334065,0.19721586202238064,76
2,3,1,4,test,z1,near_zero_stiffness_edge_fraction,-0.41443607346722183,0.1717572589909285,76
2,3,1,4,test,z1,horizontal_stiffness,-0.9222397729350569,0.8505261987833053,76
2,3,1,4,test,z1,vertical_stiffness,-0.9310653045701828,0.8668826013743672,76
2,3,1,4,test,z1,diagonal_stiffness,0.38758617686391483,0.15022304449598586,76
2,3,2,1,test,z0,final_p_ratio,0.868781835904956,0.7547818783983858,75
2,3,2,1,test,z0,stiffness_mean,-0.9743084120533643,0.9492768817979482,75
2,3,2,1,test,z0,stiffness_std,-0.9272270817493309,0.8597500611293803,75
2,3,2,1,test,z0,near_zero_stiffness_edge_count,-0.4516125839449347,0.20395392597742068,75
2,3,2,1,test,z0,near_zero_stiffness_edge_fraction,-0.44677782564476437,0.19961042548786348,75
2,3,2,1,test,z0,horizontal_stiffness,-0.9224438332946193,0.8509026255832715,75
2,3,2,1,test,z0,vertical_stiffness,-0.9205265750450408,0.847369175364153,75
2,3,2,1,test,z0,diagonal_stiffness,0.38371293741150747,0.14723561833696744,75
2,3,2,1,test,z1,final_p_ratio,0.8782277286241303,0.7712839433242992,75
2,3,2,1,test,z1,stiffness_mean,-0.985865131207627,0.9719300569310315,75
2,3,2,1,test,z1,stiffness_std,-0.9338012692299498,0.8719848104154652,75
2,3,2,1,test,z1,near_zero_stiffness_edge_count,-0.4455781605389606,0.19853989714928374,75
2,3,2,1,test,z1,near_zero_stiffness_edge_fraction,-0.4395278121232526,0.19318469762985324,75
2,3,2,1,test,z1,horizontal_stiffness,-0.9331674583482281,0.870801505320092,75
2,3,2,1,test,z1,vertical_stiffness,-0.9303763468610348,0.8656001467984845,75
2,3,2,1,test,z1,diagonal_stiffness,0.38274205631663344,0.146491481673485,75
2,3,2,2,test,z0,final_p_ratio,-0.23751683645624133,0.05641424760018089,75
2,3,2,2,test,z0,stiffness_mean,0.2652351655713574,0.07034969305566538,75
2,3,2,2,test,z0,stiffness_std,0.25280475462481,0.0639102439609104,75
2,3,2,2,test,z0,near_zero_stiffness_edge_count,0.02867141257205121,0.0008220498988767761,75
2,3,2,2,test,z0,near_zero_stiffness_edge_fraction,-0.0028431988153684133,8.083779503712348e-06,75
2,3,2,2,test,z0,horizontal_stiffness,0.2899462342265232,0.08406881874214187,75
2,3,2,2,test,z0,vertical_stiffness,0.3069391496535414,0.09421164159003909,75
2,3,2,2,test,z0,diagonal_stiffness,-0.31608187637300544,0.0999077525714799,75
2,3,2,2,test,z1,final_p_ratio,-0.6989771207286843,0.4885690153021618,75
2,3,2,2,test,z1,stiffness_mean,0.7767703063601165,0.6033721088427891,75
2,3,2,2,test,z1,stiffness_std,0.7403022139869541,0.5480473680339859,75
2,3,2,2,test,z1,near_zero_stiffness_edge_count,0.28426492327048547,0.08080654660197499,75
2,3,2,2,test,z1,near_zero_stiffness_edge_fraction,0.25385155032716145,0.06444060960350338,75
2,3,2,2,test,z1,horizontal_stiffness,0.7634028871232604,0.5827839680681295,75
2,3,2,2,test,z1,vertical_stiffness,0.7694529056829269,0.5920577740638993,75
2,3,2,2,test,z1,diagonal_stiffness,-0.44900681905768053,0.20160712356029667,75
2,3,2,4,test,z0,final_p_ratio,-0.08653295802915643,0.007487952825275749,75
2,3,2,4,test,z0,stiffness_mean,0.08955024169426555,0.008019245787501376,75
2,3,2,4,test,z0,stiffness_std,0.08397436742032012,0.007051694383642921,75
2,3,2,4,test,z0,near_zero_stiffness_edge_count,-0.07255129339374897,0.005263690173105843,75
2,3,2,4,test,z0,near_zero_stiffness_edge_fraction,-0.07690497071755678,0.005914374521068266,75
2,3,2,4,test,z0,horizontal_stiffness,0.08833583794041942,0.007803220264636044,75
2,3,2,4,test,z0,vertical_stiffness,0.10879850041087487,0.01183711369165514,75
2,3,2,4,test,z0,diagonal_stiffness,-0.12385774861185028,0.0153407418911963,75
2,3,2,4,test,z1,final_p_ratio,0.22978279795467862,0.05280013423588066,75
2,3,2,4,test,z1,stiffness_mean,-0.26508680431511766,0.07027101382200149,75
2,3,2,4,test,z1,stiffness_std,-0.2614901462043474,0.06837709656197098,75
2,3,2,4,test,z1,near_zero_stiffness_edge_count,-0.2125915784434975,0.04519517922509775,75
2,3,2,4,test,z1,near_zero_stiffness_edge_fraction,-0.2033109905547063,0.041335358880335876,75
2,3,2,4,test,z1,horizontal_stiffness,-0.24639885642469603,0.06071239644739797,75
2,3,2,4,test,z1,vertical_stiffness,-0.2474743908432878,0.061243574123256365,75
2,3,2,4,test,z1,diagonal_stiffness,0.05283897224451447,0.0027919569878565704,75
2,3,4,1,test,z0,final_p_ratio,-0.1537980677188554,0.023653845634053632,73
2,3,4,1,test,z0,stiffness_mean,0.15486921071201804,0.02398447242656344,73
2,3,4,1,test,z0,stiffness_std,0.16734834585904498,0.028005468861758538,73
2,3,4,1,test,z0,near_zero_stiffness_edge_count,0.1917064063282518,0.036751346227292786,73
2,3,4,1,test,z0,near_zero_stiffness_edge_fraction,0.20103470860745812,0.04041495406488559,73
2,3,4,1,test,z0,horizontal_stiffness,0.1469238339793225,0.02158661299118352,73
2,3,4,1,test,z0,vertical_stiffness,0.1300063943907002,0.01690166258247028,73
2,3,4,1,test,z0,diagonal_stiffness,-0.06716052839434021,0.004510536574206978,73
2,3,4,1,test,z1,final_p_ratio,0.050976141166804254,0.0025985669682579552,73
2,3,4,1,test,z1,stiffness_mean,0.050435589679504185,0.0025437487063193092,73
2,3,4,1,test,z1,stiffness_std,-0.0060620721591742675,3.674871886303576e-05,73
2,3,4,1,test,z1,near_zero_stiffness_edge_count,-0.11288640705566597,0.012743340897937511,73
2,3,4,1,test,z1,near_zero_stiffness_edge_fraction,-0.17041375082820434,0.029040846471337315,73
2,3,4,1,test,z1,horizontal_stiffness,-0.018661283829444493,0.00034824351416308654,73
2,3,4,1,test,z1,vertical_stiffness,0.07427444504734199,0.005516693187090625,73
2,3,4,1,test,z1,diagonal_stiffness,0.11077814985783345,0.012271798485924605,73
2,3,4,2,test,z0,final_p_ratio,0.8895660859185135,0.7913278212163841,73
2,3,4,2,test,z0,stiffness_mean,-0.9897313535287858,0.9795681521579225,73
2,3,4,2,test,z0,stiffness_std,-0.9608132399821063,0.9231620821249127,73
2,3,4,2,test,z0,near_zero_stiffness_edge_count,-0.45952155126036137,0.21116005607272892,73
2,3,4,2,test,z0,near_zero_stiffness_edge_fraction,-0.426202733041036,0.1816487696516486,73
2,3,4,2,test,z0,horizontal_stiffness,-0.9618914273296826,0.925235117970334,73
2,3,4,2,test,z0,vertical_stiffness,-0.9267254757928057,0.8588201074834022,73
2,3,4,2,test,z0,diagonal_stiffness,0.36463191385426547,0.13295643260102447,73
2,3,4,2,test,z1,final_p_ratio,-0.8893216120899147,0.7908929297302046,73
2,3,4,2,test,z1,stiffness_mean,0.9894569128053258,0.9790249822982461,73
2,3,4,2,test,z1,stiffness_std,0.9604485516668523,0.9224614203989542,73
2,3,4,2,test,z1,near_zero_stiffness_edge_count,0.4599723844300385,0.21157459443825513,73
2,3,4,2,test,z1,near_zero_stiffness_edge_fraction,0.4267265003032672,0.1820955060610743,73
2,3,4,2,test,z1,horizontal_stiffness,0.9616737841725529,0.9248164671647578,73
2,3,4,2,test,z1,vertical_stiffness,0.9260823073667253,0.8576284400176778,73
2,3,4,2,test,z1,diagonal_stiffness,-0.3637494493623331,0.13231366191140054,73
2,3,4,4,test,z0,final_p_ratio,-0.8626517621228506,0.7441680626936591,73
2,3,4,4,test,z0,stiffness_mean,0.9509068303598589,0.9042238000250334,73
2,3,4,4,test,z0,stiffness_std,0.9039110454825304,0.8170551781453212,73
2,3,4,4,test,z0,near_zero_stiffness_edge_count,0.4335550921329837,0.18797001791443999,73
2,3,4,4,test,z0,near_zero_stiffness_edge_fraction,0.44162261465219044,0.19503053377223709,73
2,3,4,4,test,z0,horizontal_stiffness,0.9218675667021234,0.849839810537294,73
2,3,4,4,test,z0,vertical_stiffness,0.8759068753932396,0.7672128543611483,73
2,3,4,4,test,z0,diagonal_stiffness,-0.299704771332517,0.0898229499594763,73
2,3,4,4,test,z1,final_p_ratio,-0.7544973468503564,0.5692662464042271,73
2,3,4,4,test,z1,stiffness_mean,0.8696511292314486,0.7562930865735337,73
2,3,4,4,test,z1,stiffness_std,0.8059296002665465,0.6495225205857954,73
2,3,4,4,test,z1,near_zero_stiffness_edge_count,0.38360784925983804,0.14715498201375862,73
2,3,4,4,test,z1,near_zero_stiffness_edge_fraction,0.37548519064509844,0.1409891283937859,73
2,3,4,4,test,z1,horizontal_stiffness,0.8308897397805264,0.6903777596725509,73
2,3,4,4,test,z1,vertical_stiffness,0.8007050009633828,0.6411284985677709,73
2,3,4,4,test,z1,diagonal_stiffness,-0.2308253492206982,0.05328034184285728,73
