dataset,split,sim_idx,target_index,rollout_steps,pred_p_ratio,true_p_ratio,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid_ld64_tok64_h256_head4,test,2,20,20,0.11362626089929903,0.13419318004878808,6.07636820859625e-06,1.9053917640121654e-05,3.7382291338872164e-05,1.961921534716652
Reid_ld64_tok64_h256_head4,test,3,20,20,0.27568699529950585,0.14761367512397344,1.137498657044489e-05,1.8113385522156022e-05,5.009861342841759e-05,2.7658337734344425
Reid_ld64_tok64_h256_head4,test,4,20,20,0.21595240845558508,0.36237942122186495,1.1223900401091669e-05,1.844550388341304e-05,4.9296508223051205e-05,2.6725487432946013
Reid_ld64_tok64_h256_head4,test,5,20,20,0.018104085295049088,0.06862745098039216,5.950007562205428e-06,1.790535134205129e-05,3.2891657610889524e-05,1.8369735942372947
Reid_ld64_tok64_h256_head4,test,6,20,20,0.19040570899960355,0.36145548220898405,1.662449176365044e-05,1.8178632672061212e-05,6.53363749734126e-05,3.5941303260848794
Reid_ld64_tok64_h256_head4,test,7,20,20,0.3638788593324,0.31196981524850376,1.2833867913286667e-05,1.8766175344353542e-05,5.817115379613824e-05,3.0997873956048836
Reid_ld64_tok64_h256_head4,test,8,20,20,-0.35968286222286733,-0.1672125036611018,9.28055033000419e-06,1.967191928997636e-05,4.0049584640655667e-05,2.0358758111143
Reid_ld64_tok64_h256_head4,test,9,20,20,-0.16549789621318373,-0.3302799772292087,7.455350441887276e-06,1.9954191884608008e-05,1.6476393284392543e-05,0.8257108771767339
Reid_ld64_tok64_h256_head4,test,10,20,20,0.12825252381629462,0.038956187630076314,8.977930519904476e-06,1.6895875887712464e-05,3.1888135708868504e-05,1.8873325017769083
Reid_ld64_tok64_h256_head4,test,11,20,20,-0.14933976911133998,-0.004654410053525715,1.0507567822060082e-05,1.8043239833787084e-05,4.753646862809546e-05,2.6345860868667543
Reid_ld64_tok64_h256_head4,test,12,20,20,0.1549614508224865,0.20003668955395984,8.403037099924404e-06,1.8434677258483134e-05,4.484364399104379e-05,2.432570061426379
Reid_ld64_tok64_h256_head4,test,13,20,20,0.30931987726671223,0.27103295777613984,1.1967375030508265e-05,1.8635570086189546e-05,5.486877489602193e-05,2.9443035357788223
Reid_ld64_tok64_h256_head4,test,14,20,20,-0.4829246344206974,-0.6221358216692587,1.1279446880507749e-05,2.8113194275647402e-05,5.8819805417442694e-05,2.092249099861071
Reid_ld64_tok64_h256_head4,test,15,20,20,-0.37361332690238563,-0.5288250969631408,6.367353307723533e-06,2.3026816052151844e-05,3.503590414766222e-05,1.521526209629322
Reid_ld64_tok64_h256_head4,test,16,20,20,-0.2392788691902252,-0.4106264699593757,6.404453415598255e-06,2.192802458012011e-05,2.9572067433036864e-05,1.348596966634506
Reid_ld64_tok64_h256_head4,test,17,20,20,0.19783620084269662,-0.44328727572695403,1.3358944670471828e-05,2.247369775432162e-05,2.3631549993297085e-05,1.0515203261889918
Reid_ld64_tok64_h256_head4,test,18,20,20,0.2991445530726257,0.36251475163609054,1.252923993888544e-05,1.850582702900283e-05,5.2044913900317624e-05,2.8123527696844586
Reid_ld64_tok64_h256_head4,test,19,20,20,0.10792025198402225,0.1784951404464381,5.832921488035936e-06,1.7283893612329848e-05,3.355388980708085e-05,1.9413385987949174
Reid_ld64_tok64_h256_head4,test,20,20,20,-0.11856759122325174,-0.27674513608742274,9.171254532702733e-06,2.0414261598489247e-05,4.508474739850499e-05,2.208492684439856
Reid_ld64_tok64_h256_head4,test,21,20,20,-0.021289895572878366,0.042702905946178225,5.822211278427858e-06,1.7470585589762777e-05,3.292562905699015e-05,1.8846322516105898
Reid_ld64_tok64_h256_head4,test,22,20,20,0.14449335615880005,-0.0732763228220203,7.989766345417593e-06,1.6848485756781884e-05,2.5277520762756467e-05,1.500284424823264
Reid_ld64_tok64_h256_head4,test,23,20,20,0.12629022465088038,-0.3038191738113796,1.0466997991898097e-05,2.0498826415860094e-05,3.3293683372903615e-05,1.624175096538407
Reid_ld64_tok64_h256_head4,test,24,20,20,0.14075237204329813,0.044393335651057686,8.022698239074089e-06,1.6786418200354092e-05,3.877418930642307e-05,2.309854838812795
Reid_ld64_tok64_h256_head4,test,25,20,20,0.2207694749906197,0.3481852582209668,1.1548535439942498e-05,1.8597240341478027e-05,4.8340407374780625e-05,2.5993322927039584
Reid_ld64_tok64_h256_head4,test,26,20,20,-0.3632112338474364,-0.5877368032585222,2.091309943352826e-05,2.295606282132212e-05,7.328491483349353e-05,3.19239912366091
Reid_ld64_tok64_h256_head4,test,27,20,20,0.1657395169138259,0.26345462468678504,1.2105007044738159e-05,1.739990148053039e-05,5.345164754544385e-05,3.0719511604852214
Reid_ld64_tok64_h256_head4,test,28,20,20,0.1144464733740109,0.3978755124860231,1.0357497558288742e-05,1.9496736058499664e-05,4.86326971440576e-05,2.4944019859599025
Reid_ld64_tok64_h256_head4,test,29,20,20,0.13035038657673959,0.1687750200160128,7.809981070749927e-06,1.7156402464024723e-05,3.645512697403319e-05,2.1248701206722087
Reid_ld64_tok64_h256_head4,test,30,20,20,0.0677141613825687,0.28623626447435585,8.757518116908614e-06,1.730281292111613e-05,4.1372739360667765e-05,2.391099039750757
Reid_ld64_tok64_h256_head4,test,31,20,20,-0.00569219659317786,-0.12000421807444901,6.414477411453845e-06,1.7650589143158868e-05,2.198842958023306e-05,1.2457617930988711
Reid_ld64_tok64_h256_head4,test,32,20,20,0.05308734939759036,0.17312808327091458,6.686207143502543e-06,1.8908578567788936e-05,3.973555794800632e-05,2.101456638083651
Reid_ld64_tok64_h256_head4,test,33,20,20,0.2652907850618569,0.3548760591547813,1.1666188584058546e-05,1.899680501082912e-05,4.967333370586857e-05,2.6148256866116335
Reid_ld64_tok64_h256_head4,test,34,20,20,0.4073821024532859,0.2667068504638608,1.0895557352341712e-05,1.9043105567106977e-05,4.984855331713334e-05,2.6176693261227513
Reid_ld64_tok64_h256_head4,test,35,20,20,0.21065993550928697,0.3580841492458322,1.020563649944961e-05,1.879870796983596e-05,5.066581070423126e-05,2.6951751570123137
Reid_ld64_tok64_h256_head4,test,36,20,20,-0.021201909575961807,0.033857738335350274,5.71815735384007e-06,1.7153057342511602e-05,3.289873347966932e-05,1.9179515827848441
Reid_ld64_tok64_h256_head4,test,37,20,20,0.027157905246867356,0.2568970553092058,7.310174623853527e-06,1.7985199519898742e-05,3.731809192686342e-05,2.0749334409982416
Reid_ld64_tok64_h256_head4,val,0,30,30,0.304362472629274,0.3660380715175236,1.2139098544139415e-05,4.1925486584659666e-05,9.183844667859375e-05,2.19051594054002
Reid_ld64_tok64_h256_head4,val,1,30,30,-0.11309051473311114,-0.34588982027665666,9.479507752985228e-06,4.705400351667777e-05,5.8018078561872244e-05,1.2330104608698893
Reid_ld64_tok64_h256_head4,val,2,30,30,0.1170283263250479,0.2710513385138947,1.038274604070466e-05,3.871816079481505e-05,7.742651359876618e-05,1.9997466824182095
Reid_ld64_tok64_h256_head4,val,3,30,30,0.23883247640462313,-0.08918333100265698,1.4191134141583461e-05,4.269105556886643e-05,5.734710066462867e-05,1.3433048187838799
Reid_ld64_tok64_h256_head4,val,4,30,30,0.07232831668142152,-0.3152563110639293,1.607451486052014e-05,4.448948675417341e-05,6.317769293673337e-05,1.4200589295583832
Reid_ld64_tok64_h256_head4,val,5,30,30,0.20236453705122312,0.14814356872858303,8.969758710009046e-06,4.002342757303268e-05,6.764605495845899e-05,1.6901614644328493
Reid_ld64_tok64_h256_head4,val,6,30,30,-0.36986405890356955,-0.29455091533180777,1.826117113523651e-05,4.691258436650969e-05,7.897194154793397e-05,1.6833850152222918
Reid_ld64_tok64_h256_head4,val,7,30,30,0.03518371590380564,-0.4587710130551078,2.3060823878040537e-05,5.245630381978117e-05,6.022178058628924e-05,1.148037055626091
Reid_ld64_tok64_h256_head4,val,8,30,30,0.10453077215951659,0.35158680771624146,8.813879503577482e-06,4.3878320866497234e-05,7.083758828230202e-05,1.6144097331762122
Reid_ld64_tok64_h256_head4,val,9,30,30,0.021614668004919492,-0.0328241450393784,6.079128525016131e-06,4.276962499716319e-05,5.326322207110934e-05,1.2453516268763676
Reid_ld64_tok64_h256_head4,val,10,30,30,-0.6806032804644786,-0.5189528872326045,7.8793236752972e-06,4.9608734116191044e-05,5.2610233979066834e-05,1.06050345602139
Reid_ld64_tok64_h256_head4,val,11,30,30,-0.30142912116346654,-0.22415211026678508,1.4136086974758655e-05,4.6698249207111076e-05,6.815281085437164e-05,1.4594296790894148
Reid_ld64_tok64_h256_head4,val,12,30,30,-0.28847181080949835,-0.46952686447473935,1.2946622518938966e-05,4.635630830307491e-05,7.849017856642604e-05,1.69319303973176
Reid_ld64_tok64_h256_head4,val,13,30,30,-0.0041247773884069625,-0.054488393485201014,1.4199255019775592e-05,4.32245506090112e-05,8.443770639132708e-05,1.953466379676461
Reid_ld64_tok64_h256_head4,val,14,30,30,0.16468104358316996,0.27324396782841825,7.536478278780123e-06,3.970718535128981e-05,6.36936238151975e-05,1.6040830709026455
Reid_ld64_tok64_h256_head4,val,15,30,30,0.010279371886233209,-0.07685932545402133,7.055366950226016e-06,3.914353146683425e-05,3.924264092347585e-05,1.0025319497993066
Reid_ld64_tok64_h256_head4,val,16,30,30,-0.10706387818285208,-0.30698760553260285,8.589411663706414e-06,4.2465740989428014e-05,3.790389382629655e-05,0.8925758256692813
Reid_ld64_tok64_h256_head4,val,17,30,30,-0.2755916875120262,-0.620273184759166,1.0851759725483134e-05,5.507973037310876e-05,4.3829484638990834e-05,0.7957461727225418
Reid_ld64_tok64_h256_head4,val,18,30,30,-0.01680363378580618,0.13619523775267967,7.800837920513004e-06,3.877856215694919e-05,6.151235720608383e-05,1.5862464667236431
Reid_ld64_tok64_h256_head4,val,19,30,30,-0.009449097037222378,-0.4618821862568797,1.533401882625185e-05,4.655583688872866e-05,4.7788984375074506e-05,1.0264874947752125
Reid_ld64_tok64_h256_head4,test,0,30,30,-0.05860470697646512,-0.056849670164649514,5.7738848227018025e-06,3.982577254646458e-05,4.7323337639681995e-05,1.1882591250294023
Reid_ld64_tok64_h256_head4,test,1,30,30,-0.3675316014429052,-0.006996741975110826,1.1524301953613758e-05,3.77642318198923e-05,4.974876355845481e-05,1.317351397367751
Reid_ld64_tok64_h256_head4,test,2,30,30,0.10834091347611566,0.11879854997410667,5.51332550458028e-06,4.342473766882904e-05,5.750119817093946e-05,1.3241576405011821
Reid_ld64_tok64_h256_head4,test,3,30,30,0.2725529482625103,0.13495829989182398,1.0612659934849944e-05,4.1138082451652735e-05,7.569514855276793e-05,1.840026176274214
Reid_ld64_tok64_h256_head4,test,4,30,30,0.2131761932822628,0.36401015409918125,9.472113561059814e-06,4.143885598750785e-05,7.45227443985641e-05,1.798378420992841
Reid_ld64_tok64_h256_head4,test,5,30,30,-0.005611390284757119,0.04094213534561655,5.955233064014465e-06,4.1524959669914097e-05,5.195429548621178e-05,1.2511582407111645
Reid_ld64_tok64_h256_head4,test,6,30,30,0.19885716812007473,0.3616047484535345,1.362356670142617e-05,4.090946458745748e-05,9.368075552629307e-05,2.2899531067198287
Reid_ld64_tok64_h256_head4,test,7,30,30,0.3643521486193926,0.3116718695802983,1.0533664863032755e-05,4.2284784285584465e-05,8.640505984658375e-05,2.043407842949327
Reid_ld64_tok64_h256_head4,test,8,30,30,-0.4092982681939737,-0.21253868600229905,1.3944380953034852e-05,4.753290340886451e-05,6.618579209316522e-05,1.3924205623177246
Reid_ld64_tok64_h256_head4,test,9,30,30,-0.2178127286027798,-0.37317123428806925,1.01625910247094e-05,4.67573081550654e-05,2.9488221116480418e-05,0.6306654997906641
Reid_ld64_tok64_h256_head4,test,10,30,30,0.10556550920001137,-0.007515315572018806,9.318710908701178e-06,3.8315789424814284e-05,4.826372241950594e-05,1.2596301196980981
Reid_ld64_tok64_h256_head4,test,11,30,30,-0.18436286179676734,-0.033459682977257064,1.1192400052095763e-05,4.144600097788498e-05,7.248296606121585e-05,1.748853070285159
Reid_ld64_tok64_h256_head4,test,12,30,30,0.15109153581003448,0.19032443446005956,6.887492418172769e-06,4.2089141061296687e-05,6.711617606924847e-05,1.5946197612230566
Reid_ld64_tok64_h256_head4,test,13,30,30,0.30655640171346976,0.2687401436831961,9.879868230200373e-06,4.206300218356773e-05,8.25112292659469e-05,1.9616105599371745
Reid_ld64_tok64_h256_head4,test,14,30,30,-0.5305074013452646,-0.722868750860763,1.3381674762058537e-05,7.063047814881429e-05,9.767294250195846e-05,1.3828724519769962
Reid_ld64_tok64_h256_head4,test,15,30,30,-0.4262231704348573,-0.6237107061903674,9.642934855946805e-06,5.741831046179868e-05,6.1139500758145e-05,1.0648084255077845
Reid_ld64_tok64_h256_head4,test,16,30,30,-0.2911864248171312,-0.49191953388094006,1.3545636647904757e-05,5.5015516409184784e-05,4.939219797961414e-05,0.8977866828015116
Reid_ld64_tok64_h256_head4,test,17,30,30,0.17504485291628585,-0.5292135023695872,2.789418795146048e-05,5.519220940186642e-05,3.839256532955915e-05,0.6956156628921044
Reid_ld64_tok64_h256_head4,test,18,30,30,0.2898958358162706,0.36404590796953773,1.0215965630777646e-05,4.177763912593946e-05,7.705321331741288e-05,1.8443649504734951
Reid_ld64_tok64_h256_head4,test,19,30,30,0.09725783625485168,0.17177760711542928,4.9915097406483255e-06,3.866096812998876e-05,5.259470344753936e-05,1.3604083392506252
Reid_ld64_tok64_h256_head4,test,20,30,30,-0.15089867184731742,-0.3143915577684504,9.621154276828747e-06,4.773885666509159e-05,7.045527308946475e-05,1.4758475173324426
Reid_ld64_tok64_h256_head4,test,21,30,30,-0.03741948827040123,0.020940721649484535,6.756152288289741e-06,4.0284918213728815e-05,5.0633683713385835e-05,1.2568893262920968
Reid_ld64_tok64_h256_head4,test,22,30,30,0.11914920715786792,-0.12652362962434957,1.0025814844993874e-05,3.886430567945354e-05,3.946275683119893e-05,1.0153984778907752
Reid_ld64_tok64_h256_head4,test,23,30,30,0.10924214154477219,-0.36986985263737776,1.8187123714596964e-05,4.9881691666087136e-05,5.217093712417409e-05,1.0458935008341614
Reid_ld64_tok64_h256_head4,test,24,30,30,0.13514283002752206,0.019989987126305248,8.826622433844022e-06,3.859398566419259e-05,5.8452966186450794e-05,1.5145615354436772
Reid_ld64_tok64_h256_head4,test,25,30,30,0.21239084648697257,0.3484283431006926,9.509345545666292e-06,4.188847742625512e-05,7.194314093794674e-05,1.7174923835463585
Reid_ld64_tok64_h256_head4,test,26,30,30,-0.40214262016117813,-0.6577010399882818,2.3704307750449516e-05,5.4967793403193355e-05,0.0001122161338571459,2.0414887866069353
Reid_ld64_tok64_h256_head4,test,27,30,30,0.16968488807762513,0.2594013674716322,1.011074346024543e-05,3.903659671777859e-05,7.850352267269045e-05,2.0110237385765055
Reid_ld64_tok64_h256_head4,test,28,30,30,0.11915942277748488,0.3987430539528113,9.232943739334587e-06,4.393712879391387e-05,7.180734974099323e-05,1.6343204872991135
Reid_ld64_tok64_h256_head4,test,29,30,30,0.11844014669797631,0.15869627099345288,6.759671578038251e-06,3.86507817893289e-05,5.653342668665573e-05,1.4626722686955855
Reid_ld64_tok64_h256_head4,test,30,30,30,0.05885836693548387,0.2847666684594561,8.196695489459671e-06,3.893554458045401e-05,6.317712541203946e-05,1.6226079818016708
Reid_ld64_tok64_h256_head4,test,31,30,30,-0.038803452079683345,-0.17594217138044774,8.196479939215351e-06,4.115117553737946e-05,3.641135845100507e-05,0.8848194000662509
Reid_ld64_tok64_h256_head4,test,32,30,30,0.04271246731527322,0.1583908085516245,5.8318414630775806e-06,4.3002473830711097e-05,6.060491796233691e-05,1.4093356163862059
Reid_ld64_tok64_h256_head4,test,33,30,30,0.259455513164712,0.35641654978962134,9.630030945118051e-06,4.2883464629994705e-05,7.488180563086644e-05,1.7461696781488731
Reid_ld64_tok64_h256_head4,test,34,30,30,0.39562842927852454,0.2636681222707424,9.52765822148649e-06,4.3021966121159494e-05,7.637742965016514e-05,1.7753123935588901
Reid_ld64_tok64_h256_head4,test,35,30,30,0.21268986963281905,0.3590485091075805,8.06000389275141e-06,4.2369531001895666e-05,7.601187098771334e-05,1.7940220056793281
Reid_ld64_tok64_h256_head4,test,36,30,30,-0.051894483075765385,0.007183005010145994,5.797645826532971e-06,3.92484143958427e-05,5.236448487266898e-05,1.3341809007758432
Reid_ld64_tok64_h256_head4,test,37,30,30,0.012084309133489462,0.25457087736066125,7.364657903963234e-06,4.0625553083373234e-05,5.772128133685328e-05,1.4208121971507828
Reid_ld64_tok64_h256_head4,val,0,40,40,0.3055486982776628,0.3661889129100275,1.0502527402422857e-05,7.451523561030626e-05,0.00012956690625287592,1.7387975115649426
Reid_ld64_tok64_h256_head4,val,1,40,40,-0.14431084342588768,-0.37192321585221116,1.3348354514164384e-05,8.645194611744955e-05,8.780680218478665e-05,1.0156717821655101
Reid_ld64_tok64_h256_head4,val,2,40,40,0.12945466431059313,0.2702979490400634,9.489893272984773e-06,6.892897363286465e-05,0.00010805657802848145,1.5676510519947906
Reid_ld64_tok64_h256_head4,val,3,40,40,0.24250202005798754,-0.12393066925978002,2.501349626982119e-05,7.895242015365511e-05,8.349023119080812e-05,1.0574752620416403
Reid_ld64_tok64_h256_head4,val,4,40,40,0.06947711045779084,-0.33875057319342916,2.3387243345496245e-05,8.095376688288525e-05,9.291462629335001e-05,1.1477492632031365
Reid_ld64_tok64_h256_head4,val,5,40,40,0.20457832099664713,0.1353667258231134,1.076312855730066e-05,7.192524935817346e-05,9.646760008763522e-05,1.341220238351149
Reid_ld64_tok64_h256_head4,val,6,40,40,-0.40583805132191214,-0.3405420054200542,3.0367416911758482e-05,8.876743959262967e-05,0.00011952886416111141,1.3465395049091384
Reid_ld64_tok64_h256_head4,val,7,40,40,0.029241575286743895,-0.534479779924781,4.654859003494494e-05,0.00010366360220359638,8.595141844125465e-05,0.8291378710962134
Reid_ld64_tok64_h256_head4,val,8,40,40,0.10441131105398457,0.3518370394070282,9.179650078294799e-06,7.816924335202202e-05,0.00010212876077275723,1.306508242798738
Reid_ld64_tok64_h256_head4,val,9,40,40,0.0023587646115591086,-0.05445675105485232,8.572760634706356e-06,7.805923814885318e-05,7.948522397782654e-05,1.0182679957272207
Reid_ld64_tok64_h256_head4,val,10,40,40,-0.7203552261691797,-0.5624193504104549,1.2511381100921426e-05,9.219419007422403e-05,9.786027658265084e-05,1.0614581732738815
Reid_ld64_tok64_h256_head4,val,11,40,40,-0.3409607716052773,-0.23122354562456934,2.307534850842785e-05,8.563815936213359e-05,0.00010244775330647826,1.19628625918106
Reid_ld64_tok64_h256_head4,val,12,40,40,-0.33298640933663415,-0.5134368447739514,1.690259887254797e-05,8.556660759495571e-05,0.00011776008614106104,1.3762388091683933
Reid_ld64_tok64_h256_head4,val,13,40,40,-0.014304736914249907,-0.0768603133159269,1.7745896911947057e-05,7.893285510363057e-05,0.0001172269694507122,1.4851479690783447
Reid_ld64_tok64_h256_head4,val,14,40,40,0.16118840882937546,0.27155958382494905,6.960729024285683e-06,7.049902342259884e-05,9.306590800406411e-05,1.320102087743691
Reid_ld64_tok64_h256_head4,val,15,40,40,-0.01431149749612344,-0.1011114416290327,9.403104741068091e-06,7.083093078108504e-05,6.068869697628543e-05,0.8568106660048573
Reid_ld64_tok64_h256_head4,val,16,40,40,-0.15012332007852217,-0.35772357723577236,1.3015584954700898e-05,7.893035945016891e-05,6.111583934398368e-05,0.7743007857777201
Reid_ld64_tok64_h256_head4,val,17,40,40,-0.3394701335384538,-0.6782056286087296,1.8323640688322484e-05,0.00010394714627182111,7.446172821801156e-05,0.7163422074454514
Reid_ld64_tok64_h256_head4,val,18,40,40,-0.027546331919009827,0.12978456812578312,9.287764441978652e-06,6.960069003980607e-05,8.850562880979851e-05,1.2716199905371672
Reid_ld64_tok64_h256_head4,val,19,40,40,-0.036969755299439376,-0.5093653938110526,2.668197703314945e-05,8.693759446032345e-05,7.199512765510008e-05,0.8281242206207717
Reid_ld64_tok64_h256_head4,test,0,40,40,-0.08996295213025252,-0.08668019295110382,8.98853613762185e-06,7.268539047800004e-05,7.227926835184917e-05,0.9944126030901107
Reid_ld64_tok64_h256_head4,test,1,40,40,-0.4281454267856291,-0.025984073417012366,2.051416231552139e-05,6.789433973608539e-05,8.531509956810623e-05,1.2565863354697568
Reid_ld64_tok64_h256_head4,test,2,40,40,0.10625986322987901,0.10791385506347113,6.764134923287202e-06,7.793024269631132e-05,8.409445581492037e-05,1.079099113583292
Reid_ld64_tok64_h256_head4,test,3,40,40,0.27184925864909393,0.12677841213435584,1.1523132343427278e-05,7.364919292740524e-05,0.0001090032237698324,1.4800328345386626
Reid_ld64_tok64_h256_head4,test,4,40,40,0.21270794641798713,0.36488009013359085,8.650806194054894e-06,7.360770541708916e-05,0.00010759288852568716,1.461706867725669
Reid_ld64_tok64_h256_head4,test,5,40,40,-0.0285521376911105,0.022141172528449733,7.920904863567557e-06,7.572102185804397e-05,7.79484398663044e-05,1.029416111320265
Reid_ld64_tok64_h256_head4,test,6,40,40,0.20656074291042317,0.3619813660433005,1.1902387996087782e-05,7.274472591234371e-05,0.00012973170669283718,1.7833829884679464
Reid_ld64_tok64_h256_head4,test,7,40,40,0.36486637480065415,0.3115449142292336,9.429054443899076e-06,7.525787077611312e-05,0.00012296387285459787,1.6339005021867645
Reid_ld64_tok64_h256_head4,test,8,40,40,-0.45655514423412724,-0.24552372129954345,2.456488618918229e-05,8.985554450191557e-05,0.00010359659790992737,1.152923823278583
Reid_ld64_tok64_h256_head4,test,9,40,40,-0.27370938247292165,-0.3976522565564717,1.3387169019551948e-05,8.517147944075987e-05,5.138420965522528e-05,0.6033030069762382
Reid_ld64_tok64_h256_head4,test,10,40,40,0.08784577091062791,-0.042692060774662956,1.1551194802450482e-05,6.886265327921137e-05,7.054176967358217e-05,1.0243835564622035
Reid_ld64_tok64_h256_head4,test,11,40,40,-0.21973112936130146,-0.05630383408448158,1.5382940546260215e-05,7.540533260907978e-05,0.00010604052658891305,1.406273574027633
Reid_ld64_tok64_h256_head4,test,12,40,40,0.15004392261050287,0.18319257637368366,7.039805041131331e-06,7.566888962173834e-05,9.596746531315148e-05,1.2682552339922497
Reid_ld64_tok64_h256_head4,test,13,40,40,0.30567484968939135,0.26757455973314775,8.826760677038692e-06,7.491141150239855e-05,0.00011834299948532134,1.5797726556191265
Reid_ld64_tok64_h256_head4,test,14,40,40,-0.5729883646718051,-0.7813011166780438,1.9499469999573193e-05,0.00013403675984591246,0.00015210970013868064,1.1348356996509368
Reid_ld64_tok64_h256_head4,test,15,40,40,-0.4776659128218669,-0.6823046242546302,1.629015059734229e-05,0.00010930041025858372,0.00010017639579018578,0.9165235112401474
Reid_ld64_tok64_h256_head4,test,16,40,40,-0.3418056658723855,-0.5472801220132181,2.8625365303014405e-05,0.00010678102989913896,7.821895997039974e-05,0.7325173773308068
Reid_ld64_tok64_h256_head4,test,17,40,40,0.16158449312304904,-0.5833877096687522,5.183516623219475e-05,0.00010407018999103457,5.888558007427491e-05,0.5658256228738295
Reid_ld64_tok64_h256_head4,test,18,40,40,0.28402260158691994,0.36444313368009007,8.851360689732246e-06,7.441607885994017e-05,0.00010951829608529806,1.471702053684183
Reid_ld64_tok64_h256_head4,test,19,40,40,0.09039319946020138,0.16756611625721574,5.154317477717996e-06,6.851265789009631e-05,7.81294220359996e-05,1.1403647799116172
Reid_ld64_tok64_h256_head4,test,20,40,40,-0.18541835905767667,-0.336698450688088,1.1980737326666713e-05,8.701004117028788e-05,0.00010500889766262844,1.206859533109689
Reid_ld64_tok64_h256_head4,test,21,40,40,-0.05246318051925848,0.0066814248339706174,1.0593920706014615e-05,7.336195994867012e-05,7.427228410961106e-05,1.0124086674017145
Reid_ld64_tok64_h256_head4,test,22,40,40,0.1006543047042698,-0.16631477670577546,1.4667981304228306e-05,7.090438157320023e-05,5.9193796914769337e-05,0.8348397602714985
Reid_ld64_tok64_h256_head4,test,23,40,40,0.09704339252808132,-0.4151474272499518,3.302910045022145e-05,9.43297054618597e-05,7.737982377875596e-05,0.8203123650167965
Reid_ld64_tok64_h256_head4,test,24,40,40,0.1328086126566246,0.0031841143594153053,1.2802236597053707e-05,7.026008097454906e-05,8.414568583248183e-05,1.1976314952293137
Reid_ld64_tok64_h256_head4,test,25,40,40,0.20719716571792524,0.34882667874170953,8.456732757622376e-06,7.452311547240242e-05,0.00010283909068675712,1.3799623114903286
Reid_ld64_tok64_h256_head4,test,26,40,40,-0.4393334412489433,-0.6964339804488503,3.0218450774555095e-05,0.00010130562441190705,0.00016458828758914024,1.6246707776058602
Reid_ld64_tok64_h256_head4,test,27,40,40,0.1744822057375968,0.2571596276174616,9.379293260280974e-06,6.930578092578799e-05,0.00011076255759689957,1.5981719867712498
Reid_ld64_tok64_h256_head4,test,28,40,40,0.12472058945276927,0.3993074054342035,9.715879969007801e-06,7.818558515282348e-05,0.00010179185483139008,1.3019261112189058
Reid_ld64_tok64_h256_head4,test,29,40,40,0.11013840981530804,0.15232530216921475,6.634327746724011e-06,6.885445327498019e-05,8.348061965079978e-05,1.2124215018803197
Reid_ld64_tok64_h256_head4,test,30,40,40,0.051937544655991257,0.2837505212046216,9.033170499606058e-06,6.929211667738855e-05,9.180631604976952e-05,1.324917183251927
Reid_ld64_tok64_h256_head4,test,31,40,40,-0.07084454564272408,-0.21621692635119158,1.2075422091584187e-05,7.562858081655577e-05,5.761727152275853e-05,0.7618452032375781
Reid_ld64_tok64_h256_head4,test,32,40,40,0.03438931044399708,0.1473052040106194,6.760184533050051e-06,7.717827247688547e-05,8.798173075774685e-05,1.139980566215666
Reid_ld64_tok64_h256_head4,test,33,40,40,0.25649619494499426,0.3573456725207698,8.485890248266514e-06,7.639644900336862e-05,0.00010807267972268164,1.414629621304994
Reid_ld64_tok64_h256_head4,test,34,40,40,0.38789775137887145,0.2617222811775341,9.19726699066814e-06,7.664116128580645e-05,0.00011126362369395792,1.451747622651999
Reid_ld64_tok64_h256_head4,test,35,40,40,0.21618660931438563,0.3595165364118433,6.968026809772709e-06,7.537601049989462e-05,0.00010894568549701944,1.4453628518475616
Reid_ld64_tok64_h256_head4,test,36,40,40,-0.08301455894947188,-0.01224693489432298,7.932249900477473e-06,7.091910083545372e-05,7.916762842796743e-05,1.116308970296337
Reid_ld64_tok64_h256_head4,test,37,40,40,-0.0016629158675432081,0.25294023946690736,9.225518624589313e-06,7.238548278110102e-05,8.483032434014603e-05,1.1719245500742066
Reid_ld64_tok64_h256_head4,val,0,50,50,0.30686454883682895,0.36622319979499446,9.656057045503985e-06,0.00011641748278634623,0.0001762838219292462,1.5142383919498494
Reid_ld64_tok64_h256_head4,val,1,50,50,-0.17768130512269797,-0.3896818041396355,1.8880406059906818e-05,0.00013839101302437484,0.00012764346320182085,0.9223392503047794
Reid_ld64_tok64_h256_head4,val,2,50,50,0.14077294005842808,0.2698077952730094,9.620626769901719e-06,0.00010781986202346161,0.00014631071826443076,1.3569922602256117
Reid_ld64_tok64_h256_head4,val,3,50,50,0.2463972304967394,-0.1515512246510403,4.284331589587964e-05,0.0001278709532925859,0.00011701524636009708,0.9151041995624329
Reid_ld64_tok64_h256_head4,val,4,50,50,0.06765751557111925,-0.3543841111015268,3.398696571821347e-05,0.0001285729231312871,0.0001309095969190821,1.018173918200561
Reid_ld64_tok64_h256_head4,val,5,50,50,0.20730154367642342,0.1258327949073731,1.4821906916040462e-05,0.00011346372775733471,0.00013270784984342754,1.1696059389768183
Reid_ld64_tok64_h256_head4,val,6,50,50,-0.4399478963598341,-0.3775655488138786,5.079119364381768e-05,0.00014667394862044603,0.0001734781253617257,1.1827466771937931
